start	end	text
1000	3000	尊敬的戰友們好
3000	5000	哎呀 你們健身了嗎?
6000	10000	你們傳播CCP病毒香港危機真相了嗎?
13000	15000	這鍛煉完一身汗
15000	17000	真舒服啊 兄弟姐妹們
17000	19000	今天又是個大日子啊
19000	21000	一個小時後
21000	23000	在美國的國會山
23000	26000	有這個國會議員發動的
26000	28000	對FBI
28000	29000	現在的這個
29000	31000	Rehan
31000	33000	就是這個FBI局長
33000	36000	Rehan發起的詢問當中
36000	38000	最重要的就是關於科學家
38000	40000	閆麗夢女士
40000	41000	這個
41000	43000	我們的英雄
43000	46000	當年我們爆料革命救她出來
46000	48000	如何來到紐約
48000	50000	在洛杉磯
50000	52000	被這個國土安全部
52000	54000	威脅搜身
54000	56000	差點死在機場
56000	58000	然後又到達了紐約
58000	61000	被洛杉磯的國土安全部
61000	63000	追到紐約和FBI的人
63000	65000	砸她的門
65000	66000	後來
66000	68000	在大使館和我們找的律師
68000	71000	也是這個FBI的律師
71000	73000	和班農先生念談四天
73000	75000	班農先生睡在地板上
75000	78000	最後FBI說要兩年調查這個刑事案子
78000	81000	最後我們自己採取了獨立行動
81000	83000	直接上媒體啊
83000	85000	背後的故事太多了
85000	87000	閆麗夢女士她本人也不知道
87000	88000	背後這些事情
88000	90000	她是個很單純的人
90000	91000	她講科學可以
91000	92000	她講其他的就不中了
92000	93000	就完全不行
93000	94000	她不懂
94000	95000	太單純了
95000	97000	背後的故事太多了
97000	100000	包括這個閆麗夢女士
100000	102000	給這個寫的報告給了FBI
102000	105000	聽說這個報告並沒有給川普總統
105000	106000	也沒交給白宮
106000	107000	更沒交給司法部
107000	109000	也沒交給國會
109000	110000	如果交的話
110000	112000	美國不至於死那麼多人
112000	115000	世界也不至於死那麼多人
115000	116000	是吧
116000	118000	後來大家知道啊
118000	120000	這個去年
120000	123000	當時啊就是說2020年剛開始的時候
123000	126000	這個閆博士的先生也來到了美國
126000	129000	FBI國土安全部沒採取任何措施
129000	130000	爆料當中明確說
130000	133000	他先生是重要的專家和參與主
133000	134000	感染病學者
134000	137000	今年又拿到工作簽證來到了美國
137000	139000	據說啊
139000	141000	跟FBI或者國土安全部有合作
141000	142000	合作是幹啥呢
142000	144000	不是說科學家做牛
144000	147000	是科學家沒有資格講病毒
147000	149000	科學家都是假話
149000	152000	可能郭文貴和班農是設計了個騙局
152000	153000	大家都懂的
153000	155000	所以頭兩天都很炸乎啊
155000	158000	說科學家先生來到美國咋回事咋回事
158000	160000	你們看不透兄弟姐妹們
160000	162000	不是親身經歷著
162000	164000	你都叫解析
164000	166000	解析就叫瞎蒙
166000	169000	瞎蒙跟胡扯沒啥臉啊
169000	171000	只是你花沒花功夫而已
171000	174000	我們是事情的極度的參與者
174000	175000	是吧
175000	178000	我們知道整個事情真相
178000	180000	嚴科學家的先生
180000	183000	當時從科學家到現在他在哪去了
183000	185000	他去過深圳嗎
185000	187000	去過北京嗎
187000	189000	去過武漢嗎
189000	191000	去過山西嗎
191000	193000	是不是
193000	195000	回顧斯里蘭卡都見誰了
195000	197000	到迪拜都見誰了
197000	198000	是吧
198000	200000	這些國家都見誰了
200000	203000	全世界都哭人聽得出你去那地方幹啥去
203000	204000	是不是
204000	206000	你去UNE幹什麼去了
206000	207000	對吧
207000	209000	這些事情都會被出來的
209000	211000	戰友們不用著急
211000	213000	在美國這個國家
213000	215000	永遠兩件事你不要失去信心
215000	217000	兩件事不要失去耐心
217000	220000	第一個對美國國家的法治
220000	221000	不要失去信心
221000	223000	這個國家是有法治的
223000	225000	對美國的國會議員
225000	227000	有幾個撒瓜來找的不是好東西
227000	229000	但你不要對國會議員
229000	231000	國會失去信心
231000	232000	耐心
232000	235000	在美國你想等到法律的公平審判
235000	237000	你必須要有耐心
237000	239000	不管什麼結果你都要有耐心
239000	241000	對事實搞清楚
241000	243000	或者一個事情的結果要有耐心
243000	245000	第二個在美國想成功
245000	247000	想等著投資成功
247000	249000	你要有耐心不能急功急利
249000	251000	有兩個信心兩個耐心
251000	253000	在美國是很重要的
253000	255000	任何事情都看
255000	257000	美國政府還是FBI
257000	259000	國土安全部也好
259000	261000	國土安全部你看到洛杉磯去
261000	263000	去搜索我們的
263000	265000	積帆性的高管
265000	267000	進辦公室威脅
267000	269000	在機場抓住
269000	271000	直接威脅邁爾斯郭
271000	273000	這些事情國土安全部他們
273000	275000	做的可積極了
275000	277000	國土安全部
277000	279000	洛杉磯的這些人
279000	281000	你跟艾利布雷迪認不認識呢
