start	end	text
0	17000	哇 漂亮啊 漂亮吧 我最喜欢这种感觉了
17000	29000	哇 哇 大清朝乎建的桥啊 这是大清朝乎建的桥啊 大清朝啊
29000	42000	哇 你看这人啊 很少戴口罩的了 发现了吗 很少戴口罩的了 很少戴口罩的了
42000	62000	哇 你看吧 我最喜欢对面那个Chrysler Center 克莱兹勒中心 还有帝国中心都在那儿 你看吧 多漂亮
62000	78000	哇塞 哇塞 你看看 你看看啊
92000	114000	你看看 你看看 你看看 哎呀 太漂亮了 太漂亮了
114000	125000	你在中国不管你有多少钱 你不可能驾驶到你的船 在这个这样的地方 你随便的自由的享受到这个国际化大城市
125000	137000	哎呀 就这共产党的洗脑洗的咱们同胞 美国人在水深火热之中 是啊 人家的水是让你玩的 人家的火是给你做饭的
137000	153000	中国共产党的火是火葬你是你的 共产党的水是让你喝污染的水 这跟美国比 你看看这个 中国人太可怜了 被骗惨了 太可怜了
153000	172000	前面就到联合国了 马到联合国了 你看这个 你看这个
172000	178000	你看 这就法拉盛 这就法拉盛了 法拉盛 这就法拉盛啊
202000	214000	看 这就法拉盛了 法拉盛了 法拉盛啊
214000	239000	这就法拉盛了 这就属于忠诚了
240000	251000	看看 这里的东西都老贵了 哇塞 老贵了
251000	276000	你看这
276000	296000	我曾经就住在对面 那个黑色的楼 黑色的楼是72街500号 我住过这上面 我在这上面住过 就这个黑色的 黑色的 那个 不是这个 不是这个
306000	324000	我觉得这个楼住的 这个楼 500号 很漂亮 里面很漂亮 很多很多很多年以前了 就这个吧 这个黑的
336000	360000	就这个 还有一个医院 还有一个医院 很大很大很大 你看这个 这都是 全都是
360000	371000	去年我在这儿过的时候 我给你们展示 这个楼还在建 现在已经建完了 已经全部投入使用了
371000	387000	看见了吗 黑命贵 全黑人也命 哇塞 就是他们的组织在这儿有办公室 你看见没有
387000	409000	黑人命也是命 就在这里 在这里的组织 这个桥很老了 这是罗多岛 罗多岛 罗多岛 罗多岛 罗多岛
409000	433000	罗多岛 罗多岛 罗多岛 罗多岛 罗多岛
439000	463000	哇 哇 哇 哇 联合国了 这就是联合国 联合国
470000	493000	联合国了 我们一会儿要听听 听听沧海一声笑 我们要听听沧海一声笑 一会儿要联系一下船上的Wi-Fi
493000	510000	大家看到了吗 联合国到了 新中国联邦人一定会走进这个大陆联合国 记住西哥说的话 新中国联邦人一定会走进联合国
510000	533000	西哥正在酝酿着大事啊 等着我们洗地 全面发雄之后 等着我们 等着我们的 这里面好多好多中国人 刚刚的孩子
534000	552000	到时候 7月4号 昨天日之后 干点大事啊 印象在这两三年内 咱们要新中国联邦人 要到联合国大楼上去 要到联合国里面有咱的奇味啊
553000	572000	这就是新纽约 911智慧新建的区 看到没有 看到没有 看到没有 看到没有 看到没有 漂亮啊
572000	580000	你想想这种美国了得了嘛 一个912把这个炸的更大了 大了五六倍 把曼哈顿的炸大了五六倍
581000	589000	你看着 你看最喜欢的 它在这里翻转
594000	601000	看到了吗 兄弟姐妹们 这都是新开发的楼啊 新开发的
