start	end	text
0	1400	尊敬的战友们好
1400	6000	现在我正在纽约的中央公园
6000	10000	中央公园给大家录一段
10000	14000	中央公园人很多今天
14000	18000	这个绝大多数人是戴口罩的
18000	20000	但也有人不戴口罩
20000	23000	拉加戴口
23000	26000	在一个自由广场的山丘上
26000	30000	现在看来美国的自由已经基本上结束了
30000	33000	那么从昨天到今天
33000	35000	虽然是一个在周末
35000	38000	但全世界看到了世界上经济的动荡
38000	40000	政治的动荡
40000	44000	还有接下来下周所谓对川普总统的弹劾
44000	48000	这种对市场带来的各种不确定的因素
48000	53000	特别在亚洲缅甸军事政变之后
53000	58000	在亚洲产生的巨供效应
58000	60000	每个人都害怕共产党
60000	63000	然后经济的不确定性
63000	67000	还有一个现在整个CCP病毒
67000	70000	整个对全世界经济
70000	74000	和明年的整个经济市场金融市场
74000	76000	这种带来的不确定性
76000	79000	在金融市场发酵
80000	83000	这几天的整个金融板块实在是太疯狂了
83000	87000	这个特别是在昨天星期五
87000	89000	你可以看到在西方
89000	92000	金融市场有几个从来没有的变化
92000	95000	严格讲这个没有信心的这种状态
95000	98000	远远超过了120以前
98000	102000	特别是对共产党的金融经济
102000	105000	大家更感觉到的恐惧
105000	108000	因为现在共产党不仅要搞病毒
108000	111000	在全世界要输出革命
111000	114000	还在全世界他正在搞著
114000	117000	这个中国共产党为标准的
117000	120000	叫做CCP经济
120000	122000	所以说从昨天到现在
122000	125000	美国这些大佬基金大佬
125000	128000	包括有招折地能力的这些人
128000	134000	都在想下一周美国川普总统的弹劾会发生什么
134000	136000	听说中共接下来
136000	139000	接下来下一周要有一系列的经济措施
139000	144000	然后也看到了中共将接下来有一系列的
144000	147000	对美对欧的政策的公布
147000	151000	这都给这个市场带来了巨大的不确定性
151000	157000	所以说真的是现在这个世界瞬息万变
157000	163000	政治经济完全在不确定下在生存著
163000	165000	就是完全啥都不确定
165000	167000	当然了在这种情况下
167000	172000	偷鸡主义者还有一些招折地的大佬们
172000	175000	都想办法尽快的割韭菜
175000	178000	而且割韭菜的速度
178000	182000	这个割韭菜的力度越来越大
182000	184000	所以说你看到现在
184000	187000	曼哈顿这个地方真的像个死城一样
187000	191000	那么整个曼哈顿是世界的经济中心
191000	192000	那么曼哈顿都这样
192000	194000	那你想想其他地方又能什么样
194000	196000	好不了吧
196000	198000	但是在这种情况下
198000	201000	在纽约、在曼哈顿
201000	208000	现在正在有各种创新型的经济和金融工具正在诞生
208000	210000	所有这些金融工具和诞生
210000	218000	都是围绕著虚拟货币、数字货币、数字经济而诞生的
218000	222000	任何一种新的货币形式、金融形式诞生的时候
222000	226000	一定会出现伴随著巨多的诈骗案
228000	233000	全球性的、区域性的、城市性的诈骗案
233000	235000	所以大家还真得小心
235000	241000	另外一个绝对是一个重新利益分布
241000	245000	财产财富重新分配的一个新的时代
245000	247000	咱要抓住这个机会
248000	255000	据说Facebook Delivery虚拟货币和美国Thrive
255000	258000	都将有重大的政策的公布
258000	264000	同时听说
264000	268000	很多美国现在过去支持拜登总统的
268000	270000	包括过去支持川普总统的
270000	274000	在某些领域现在是达成了一致的
274000	277000	就是美国接下来的两三年内
277000	281000	要把数字经济、虚拟经济
281000	284000	特别是华尔街最在乎的
284000	287000	即将爆发的大型的债务
287000	290000	变成新的金融杠杆
290000	292000	新的金融模式让它生存下来
292000	295000	在这方面上达成了共识
295000	297000	一旦这个达成共识
297000	299000	美国的金融市场华尔街
299000	303000	我相信会像过山车一样
303000	306000	因为任何和中共的勾兑
306000	310000	以中共经济为标准、为基础的经济
310000	312000	一定是不长远的
312000	314000	一定是假的
314000	316000	所以说全球现在
316000	320000	在这个新的美国拜登总统这个政府
320000	324000	现在已经跟中共有可能缓和的情况下
324000	327000	大家倾斜于中共经济了
327000	329000	这一旦倾斜中共经济
329000	335000	就是中共的造的假、超发的货币
335000	338000	和在全世界金融领域的蓝金黄
338000	343000	那将对人类的经济将是个灾难性的打击
343000	345000	而且不但如此
345000	348000	我觉得从昨天到今天
348000	350000	还有这两三天看来
350000	354000	这几天来全世界病毒感染力下降
354000	356000	死亡率提高
356000	358000	给人们带来了个小阳春
358000	360000	带来了个小希望
360000	362000	以为病毒可能要结束了
362000	364000	很多人在筹划著
364000	366000	大胆的尝试著去干一些事
366000	368000	如果病毒能控制住
368000	370000	这是人类最大的幸福
370000	373000	但是全世界的经济家
373000	376000	有脑子的人精英们都知道
376000	379000	共产党绝对是有解药的
379000	383000	认为共产党有解药的这种心理状态
383000	387000	已经在全世界的政治家、经济学家
387000	390000	金融家里面普遍蔓延
390000	393000	以为共产党能给大家带来解药
393000	396000	如果共产党能把解药给拿出来
396000	398000	这也是人类的幸福
398000	400000	说一旦共产党拿出来解药
400000	403000	世界的经济将有个大崩发
403000	406000	大复苏、大发展
406000	409000	希望如此吧希望如此啊
409000	413000	那么全世界咋给共产党要解药啊
413000	415000	什么代价啊
416000	418000	这里边有意思了
418000	422000	所以说也可以买卖成交
422000	428000	也可以利用所谓的武力方式
428000	431000	一旦要确认共产党有解药
431000	434000	或者未成功的疫苗
434000	436000	共产党要不给的话
436000	438000	那战争是不可避免的
438000	442000	那如果给了这个解药
442000	444000	那就坐实了共产党
444000	447000	这是它制造的生化武器
447000	449000	这个给共产党的战争
449000	453000	经济战争和火战也不可避免
453000	455000	但不管如何
455000	459000	看来跟共产党之间将有一段
459000	465000	巨大的政治、外交、金融方面的较量
465000	469000	最后可能以战争结束
469000	472000	目前看来大概就这情况
472000	474000	俺先报告到这儿
474000	476000	战友们
