start	end	text
1000	2440	尊敬的战友们好啊
2440	5040	已经是5月28号了啊
5040	6920	这个今天早上到现在
6920	9520	因为这个一直在会议中
9520	11120	所以说没办法录该特
11120	12000	我是录的晚了
12000	13440	非常非常抱歉
13440	16200	大家也都知道今天七哥为什么这么忙
16200	19440	现在为啥这么忙是吧
19440	19880	哎呀
19880	21520	这个劫暴频传呐
21520	23640	这个以毒灭共啊
23640	25960	现在进入了一个全球啊
26000	29440	一个共同的啊
29440	32480	全面对这个新的病毒一个认知的状态
32480	33640	对灭共呢
33640	35680	也有新的认知状态啊
35680	37800	可以说这个以毒灭共啊
37800	39960	就短短的这个这几天
39960	42520	完全在全世界变了样
42520	43600	大家也都知道
43600	45520	现在在全球轰轰烈烈的
45520	48240	在国内搞的要到处普遍打疫苗
48240	50120	很多战友的发信息给我
50120	51720	说七哥到底怎么办
51720	53320	我就是一个建议
53360	55360	能不打坚决不能打
56560	58400	我就不相信
58400	60000	任何国家政府都敢说
60000	62200	你打了疫苗后果我承担
62200	65880	打疫苗让你先写上一些后果你自负
65880	67280	你凭什么打
67280	68360	我打你的疫苗
68360	69720	我凭啥自负啊
69720	70720	你研究的疫苗
70720	72160	我什么自负啊
72160	73480	我可以不打呀
73480	75520	而且我相信包括美国政府
75520	77800	很多国家政府很快会宣布啊
77800	78560	不打疫苗
78560	80720	我不能强迫打疫苗
80720	81880	这是个基本的逻辑
81880	83800	这我要给大家回复一下
83800	85840	第二个就是关于这个躺平币的事情
85840	87240	躺平币啊
87240	89000	这个躺平币在国内影响
89000	90280	大家已经都看到了
91480	94240	就在这个话题影响的
94240	95840	所有的各个阶段的躺
95840	97480	什么叫躺平
97480	98640	什么叫躺平币
100960	103200	这个躺平币的概念
103200	104280	对共产党的影响
104280	105720	它来源于什么
105720	108520	来于当初共产党的中国人
108520	110440	所有的杀地主
110440	111160	分土地
111160	113080	杀土豪所谓分土地
113080	116200	造成的严重的后果
116200	118760	今天大家看上去没关系
118760	120240	事实上
120240	122320	中国人开始在思考
122320	124680	我们这么辛苦的劳动
124680	127680	到底我们的日子能不能过得更好
127680	130080	为什么我们不能像西方国家一样
130080	132360	拥有自己的土地
132360	134200	为什么不能像西方一样
134200	136640	我们可以选择政府
136640	138640	为什么不能像西方一样
138640	140120	我们可以想信什么教育
140120	141680	信什么教育
141680	143720	为什么我们那么辛苦
143720	148200	却没有办法拥有西方一样体面的生活
148200	150720	和基本的房产和车辆
150720	154040	在西方买个车简直是太简单了
154040	154800	是吧
154800	156560	一年不换新车都不好意思
156560	157760	一般的人对不对
157760	159560	车便宜就很
159560	161200	我们的很多同事
161200	164400	这头两天换的那个大众的那个SUV
164400	166400	换的奔驰SUV
166400	169360	都是二手车四万美元
169400	170960	新车四万美元
170960	173440	这个大众的SUV
173440	176360	然后二手车两万美金
176360	178000	这在中国是不可能的
178000	179480	在中国你要打工
179480	180400	还车贷
180400	181440	买房子
181440	183960	头两天我们很多国内救出来的战友
183960	184960	去买完房子以后
184960	186200	房子带家具
186200	187280	啥都有
187280	188920	四十万美元
188920	190120	两三百万人民币
190120	191920	一个独立的house
191920	193400	一个都是A根的地
193400	196120	还有战友在凤凰城买了房子
196120	197880	大概是八十万美元
197960	199560	四个A根的地
199560	200600	带著所有人家去
200600	201280	豪华的不行
201280	202760	还在游泳池
202760	204400	所以说中国人在问
204400	208480	为什么这个国家的土地天空都被污染了
208480	209720	人心都被污染了
209720	211520	可我们就过不上体面的生活
212640	215120	这不是割韭菜
215120	216840	这已经把大家也搞起来
216840	219160	也不是简单是奴隶
219160	219920	就中国人
219920	222040	但凡你要明白一点
222040	223440	从各个农村
223440	225720	你打打麻将
225720	227560	炒点肉吃
227560	229400	能吃饱馒头
229400	231280	每天你觉得跟另干十小时
231280	232240	你都是幸福的
233440	236280	就这你在家里边你都要中毒
237280	239360	就这你还欠人家钱
239360	240960	就这还得娶媳妇
240960	242080	全家破产
242080	244000	就这得一场病
244000	245120	死不了活不了
245120	246800	死了埋不起
246800	248680	埋了的那个坟头让他割不起
250040	252200	很多人都明白躺平地
252200	254480	不仅给躺平的人要给币
254480	256840	未来还要给中国人
256880	258800	要让中国很多阶层的人
258800	259960	都要给他躺平地
261560	267120	而且这个计划现在我受到了太多人的这个支持
267120	270280	并且很多金融机构都在了解什么情况
270280	276200	我希望未来把躺平地发展成一个向共产党讨债的一个工具
276200	281480	共产党必须把这些年欺骗老百姓钱还给中国人民
281480	285360	包括当年打所谓的杀富豪
285360	286600	杀地主
286640	288880	抢走的土地必须还给人民
288880	290520	这就是我几年来说的
290520	292880	必须把权力还给中国人民
292880	295040	一人一票的选举的政府
295040	298000	中国人必须有中国的土地
298000	303080	中国人必须要评分中国的所有的地下地上的资源
303080	311400	中国人必须要拥有自己的所有各地各县各市的所有的资源
311400	313280	不能被外来者剥夺
313280	314600	包括台湾宪党
316760	319680	因为躺平币和唤醒大家
319680	322880	让更多的阶层更多的领域它去躺平
324320	328400	所以躺平币影响巨大影响巨大
328400	329240	大家最著急
329240	331040	这个需要一段时间
331040	332680	现在我们要把团队建起来
332680	334320	要大量的前期投资
335560	337360	大量的前期的准备
337360	339920	而且有绝对要最高端的人员
339920	344000	包括政治经济金融系统
344000	344520	另外一个
344640	345920	就是昨天要听到的
345920	347640	就很多战友给我发很多信息
347640	348600	没法回复
348600	351640	关于说你买什么币
351640	352280	我的天
352280	353560	他怎么来了
353560	354480	关于这个
354480	356280	大家问我说
356280	358120	现在这个洗币啊
358120	359320	洗到了
359320	360600	我可以告诉大家
360600	366040	现在洗币和洗到了发展的程度是超出你们任何人想像的
366040	368600	未来在市场公开交易的时候
368600	369920	你们都会明白了
369920	372760	大家一定要学会用洗美元
372800	376480	自己合法获得KYC的账号
376480	377960	千万别忘了
377960	383320	合法的使用聪明的使用洗美元账号
383320	385840	那是你自己的钱包
385840	387560	自己的钱包
387560	390040	另外最近这些一周两周呢
390040	391040	很多战友呢
391040	394440	就国内的国外的很多战友加入到这个工程团队
394440	395760	我要大家说一下
395760	397320	我没办法一句回复
397320	400800	你给我要加入的请给我一个给我一个简历
400840	403680	如果你有在这个工程队伍的战友们呢
405200	407040	请你直接跟他联系
407040	408160	咱们欢迎大家
408160	409120	只要是战友的
409120	410400	还有能力的都可以
410400	411360	不是战友
411360	413920	不是战友有能力的也可以
