start	end	text
0	16260	我今天发了这个盖特以后 很多战友又发了很多很多新要求
16260	23000	今天的这个盖特不过瘾 是吧 不过瘾啊 然后有很多问题
23000	26380	我先说几个简单的回答大家的问题
27020	31620	关于这个G-Coin 现在这个G-Coin义工的问题
31620	35860	现在已经委托我们这个非常非常重要的
35860	41000	这个喜马拉雅联盟的 阿丙 阿丙妹妹非常重要
41000	48940	文葛七雄 文葛七雄 阿丙 文嘉 还有这个文斌
49940	58860	还有一个木兰 还有这个安宏 成立了个小组
58860	64940	专门接受就是原来VOG和所有的喜马拉雅大使馆
64940	68940	那个Discord 所有过去战友包括秘密翻译组的
68940	74380	所有做义工的战友们 所有过去的工时的核对
74380	78460	考虑到原来很多VOG战友不相信文斌
78460	82620	但是我们就让文斌 因为他是比较了解实情的
82620	88060	让他也待在里面 那么其他的主要是阿丙还有木兰
88060	93980	他们还有文葛七雄 还有这些战友们来给大家统计
93980	98260	这个非常的重要 一个我们不能被人家给卧底了
98260	103580	给假爆 第二个我们要威震不破 要真实
103660	108780	还有一个不能露下所有战友们应该得到的GbGcoin
108780	112420	另外一个我们向已经上GcoinGcoin公司申请
112420	117500	因为七哥不是老板 我向他们申请无论如何
117500	122100	尽可能的把我们的义工通过我买那个
122100	125900	就是我让加州基金买那个2000万Gb来满足
125900	131300	很多战友的过去义工的一些给予 一些补偿
131340	136180	希望战友们踊跃的和他们一起来联系
136180	140820	你也可以跟你们农场联系 最终由他们来统计
140820	144300	好不好兄弟姐妹们 越快越好 越快越好
144300	151980	因为时间越长信息越失真 时间越长咱合作越难
151980	156540	所以说现在大家要配合才能得到你所应该得到的
156580	159780	种不种 穆盖塞所有的义工的战友们
159780	163100	过去付出的和爆料革命的新中国联邦们
163100	166460	请大家和他们联系 由他们来统计
166460	169180	好吧 统计完以后报喜马拉联邦委员会
169180	172180	然后我们尽快的会给大家回复
172180	175460	如果大家有任何问题的 一定要记住
175460	178420	可以跟农场联系 由农场来统计再报一下
178420	183660	七哥真没办法一个一个的给你们来回复 做不到
183660	189260	如果你老给我发这信息 七哥就嗯 不哼
189260	194580	小心啊 七哥要给你嗯 啊 明白了吗兄弟姐妹们
194580	196420	穆盖塞
