start	end	text
0	6000	4月4號戰友們 上午發了這個蓋特之後
6000	10000	我看到很多人給我留言發信息
10000	16000	說七哥聽說美國投資者要簽什麼合同啊
16000	20000	可能是大家來源於昨天草根小哥一個直播
20000	23000	但是大家記住 我再重申一遍
23000	27000	所有有關G系列投資的決定
27000	34000	都要以七哥蓋特和喜馬拉雅聯盟委員會發出的為準
34000	37000	咱們很多戰友在直播中
37000	43000	有些聊天還有個人的觀點都不能作為官方的數據
43000	47000	所以說咱們要遵守這個原則
47000	49000	準不準 兄弟姐妹們
49000	50000	要不然就亂了
50000	52000	今天早上好幾個美國的戰友
52000	55000	美國的戰友 啊 咋回事 七哥
55000	58000	不論如何我們要投資
58000	60000	我們正在和律師開會
60000	63000	很掙扎 很掙扎
63000	67000	那就是怎麼解決新的重建股份
67000	69000	美國投資者
69000	72000	還有一個現在關鍵是人家很多機構投資
72000	77000	不接受任何一個美國公民美國居民的投資
77000	79000	這是麻煩了吧
79000	82000	還有一個 你如果有的話
82000	86000	美國SEC可能就有機會繼續給你找麻煩
86000	89000	人家機構從來都不同意
89000	91000	你要是七哥說了算 是不是
91000	95000	七哥一個人 我能持有 我才不管那個呢 是吧
95000	97000	沒辦法 咱現在不得依靠人家嗎
97000	99000	是吧 兄弟姐妹們
99000	101000	希望大家能夠理解
101000	104000	再一個就是 清明節呢
104000	107000	說實話 七哥一到這的時候
107000	109000	最不願談的就是清明節啊
109000	112000	這個家人啊 朋友啊
112000	115000	因為我相信很多戰友你不知道
115000	117000	我們有很多戰友
117000	118000	不是很多吧
118000	121000	有一些戰友是在武漢病毒是死去的
121000	124000	有的戰友是一家人死掉一半
124000	127000	這些是一到清明節的時候
127000	130000	無論是我的母親啊 還有我的弟弟啊
130000	134000	還有當年在清風看守所死去的那些人
134000	139000	還有一個這新的共產黨病毒殺害的這些無辜的人
139000	141000	這些冤魂野鬼啊
141000	143000	他都讓七哥很心痛的事
143000	145000	我就不願意提
145000	147000	昨天我開玩笑我說
147000	148000	復活節我不知道啥節
148000	150000	所以我最不想面對的就是
150000	154000	西方的復活節 所謂清明節 中國的清明節
154000	156000	清明節
159000	162000	人吶 生命是很脆弱的
162000	166000	活生生的人就在你身邊頓然就消失了
166000	168000	然後就燒成灰了
168000	170000	然後就永遠不能再回來
170000	172000	你永遠不能再見了
172000	175000	任何情況下你都見不著了
175000	178000	在這種情況下你去想想 兄弟姐妹們
178000	180000	每個人都要面臨著這個考驗
180000	183000	而且我每個人畢竟都要去向那個
183000	185000	歸宿那個地方
185000	187000	所以說你從這個角度
187000	190000	再從三萬六千天看一個人人生的時候
190000	193000	所以很多事情你就會想明白
193000	195000	啥東西也不是你的
195000	197000	大自然 春天又來了
197000	199000	你看到春天又來了
199000	202000	這個春夏秋冬 四季分明
202000	204000	花開花落
204000	208000	你看一看一滴水裡邊有上一個各種菊
208000	210000	一個花草裡邊是一個世界
210000	212000	一花一世界 是吧
212000	215000	那你說人類懂啥呀 懂個屁呀
215000	219000	什麼科學家呀 知識分子呀 懂啥呀 是不是
219000	222000	只會幹壞事 不會幹好事
222000	226000	而且這些流氓政治家就更那麼邪惡了 是吧
226000	228000	現在想想 就在清明節的時候
228000	231000	談鬼的時候 談生死的時候
231000	236000	你會發現 真的是就我們新中國聯邦人的正道主義
236000	238000	是世界上最偉大的
238000	241000	只有我們的正道主義才是人類的未來
241000	244000	你看看這世界哪有幾個像樣的政府啊
244000	246000	拼了命的讓大家打疫苗
246000	249000	這個疫苗的背後就是腐敗
249000	251000	買疫苗 買誰家疫苗
251000	253000	誰給你打疫苗 收你多少錢
253000	255000	政府批多少錢
255000	257000	反正這錢最後在老百姓身上
257000	260000	沒有一個政府生產一塊錢財富
260000	263000	所有的財富都是人民創造的
263000	266000	所有的所謂免費的最後都從你身上拿出來
266000	267000	就像頭兩天
267000	270000	頭兩天一萬多億的美國所謂的
270000	272000	每個人發一千四百塊錢的補助
272000	274000	馬上加稅
274000	277000	加稅的人 這些人老闆加稅了
277000	278000	你以為老闆會給你啥
278000	280000	老闆會在你身上
280000	282000	老闆自己家裡也不產錢
282000	285000	地利也不漲美元 也不漲人民幣
285000	287000	最後還在老百姓的勞動剝削出來的
287000	290000	最後還不是這些老百姓的錢嗎
290000	292000	這基本的常識嗎
292000	294000	你以為哪個政府偉大的說
294000	296000	我給你什麼補貼一萬億兩萬億
296000	299000	最後羊毛一定長在羊身上
299000	302000	羊毛一定不會出在豬身上
302000	304000	也更不會出在豬那根本老雜毛身上
304000	306000	就這麼簡單
306000	308000	不認識哪國都一樣
308000	310000	這政府政客沒個好東西
310000	313000	這一輩子當啥也不能當政客
313000	317000	摻和啥也不能摻和政治沒好東西
317000	324000	然後我相信被共產黨病毒殺死這些冤魂野鬼
324000	327000	和我們新中國聯邦人最終站在一起
327000	328000	一起滅共
328000	330000	這是一個巨大的力量
330000	331000	我深信不疑
331000	333000	所以說兄弟姐妹們
333000	335000	在清明節的時候
335000	339000	我們要為那些被共產黨病毒殺死的無辜人們
339000	340000	燒紙祈福
340000	345000	為不在人世的家人們好好的為他祈福
345000	347000	還有一個我要給大家說的事情
347000	349000	越是在這個時候
349000	350000	又要想到
350000	352000	特別是這個世界的
352000	356000	像喜馬拉雅這個聯邦在這個世界扮演關鍵作用的時候
356000	358000	我們唱到正道主義的時候
358000	360000	想想它和尼克號一樣的
360000	362000	世界盡量崩塌的時候
362000	363000	政治經濟
363000	364000	家人最重要
364000	366000	和家人在這一起
366000	367000	任何情況下
367000	371000	最後到你人生最最沒落的時候
371000	372000	家人是你最重要的
372000	373000	你最可相信的
373000	375000	沒有比家人再重要的
375000	377000	所以希望戰友們真能懂得
377000	379000	家人是你唯一的
380000	382000	包括新榮聯邦都不是
382000	383000	家人才是
383000	385000	愛你的家人
385000	387000	愛你的身邊的人
387000	389000	這是核心的核心
389000	391000	我們中國人當中最重要就是家人
391000	393000	永遠別忘了這個主題
393000	395000	永遠永遠別忘了
396000	397000	所以說
397000	398000	我覺得中國的文化
398000	399000	家庭
399000	400000	父母
400000	402000	兄弟姐妹
402000	403000	主力關係
403000	405000	岳父岳母
405000	407000	這是最最關鍵的
409000	411000	都知道英國女王的兒子
411000	413000	查爾斯安德魯恩
413000	414000	我都很熟
415000	416000	他們家那麼多醜聞
416000	417000	那麼多事
417000	418000	發生這麼多事情
418000	420000	這麼冷酷的家庭
420000	421000	我跟他們聊天
421000	423000	在他們一生中什麼最重要
423000	424000	他們說
424000	425000	不管如何
425000	426000	他們痛苦挑戰的
426000	428000	永遠是家庭的規則
428000	429000	但是他認為
429000	431000	家人最重要
431000	432000	所以說
432000	433000	越是在清明節的時候
433000	434000	想想吧
434000	435000	失去了親人
435000	436000	你再也回不來了
436000	438000	那幹嘛不珍惜活著的家人
438000	439000	是吧
439000	440000	什麼東西都身外之物
440000	441000	什麼錢財房子
441000	442000	大半天
442000	443000	最後
443000	444000	都帶不走
444000	445000	都是
445000	447000	都得留在這世界上
447000	449000	你不管你花多少錢
449000	450000	買的房子
450000	451000	蓋的房子
451000	452000	花多少稀許
452000	453000	一樣你也帶不走
453000	454000	清明節的時候
454000	456000	是人頓悟的時候
456000	459000	是陰陽交接
459000	461000	陰氣很重的時候
461000	462000	這個月
462000	464000	季雙修
464000	465000	季雙修
477000	478000	或者一說話
478000	479000	你腫
479000	480000	你腫
480000	481000	你腫
481000	482000	你肥腸
482000	483000	肥腸腫
488000	489000	不過
489000	490000	今天跟你們說的時候
490000	491000	沒控制住
491000	492000	昨天都雙修了
493000	495000	所以我在笑
495000	496000	人嘛
496000	497000	說著容易
497000	498000	做著難
500000	501000	每天早上醒來
501000	503000	堅決不抽雪茄
503000	504000	這結果
504000	505000	白天還得抽
505000	507000	你說這人嘛
507000	508000	說著容易
508000	509000	做著難
509000	510000	七哥是控制能力
510000	511000	很強的人了
511000	512000	但還是
512000	513000	有時候
513000	514000	控制不住
514000	515000	咋弄的意思
518000	519000	四月
519000	520000	是鬼月
522000	524000	鬼月也發生鬼事
524000	525000	所以說
526000	527000	發生鬼事
528000	529000	有時候鬼事
529000	530000	有時候是好事
531000	532000	共產黨的滅亡
532000	534000	一定是人間
536000	537000	陰間
538000	539000	天堂
539000	540000	共同合力的結果
540000	541000	把它給拔掉
541000	542000	一定是結局
543000	544000	走著看吧
544000	545000	兄弟姐妹們
545000	547000	希望美國的戰友們
547000	548000	不要投資者
548000	549000	不要誤會
549000	550000	等七哥
550000	551000	和聯盟委員會
551000	552000	發出的通知
552000	554000	一切以這個為準
559000	560000	太棒了
561000	562000	9點
562000	563000	9分21
563000	565000	24
565000	566000	25
566000	567000	26
