start	end	text
1000	2600	兄弟姐妹好啊
3200	5800	这个很多战友给我发信息
5800	11200	关于什么阿拉斯加的中美厕所外交谈判
11200	12600	是什么情况
12600	15400	所以看王毅这么强硬啊
15400	16800	然后如何如何
16800	18000	美国很强硬啊
18000	19600	真兼对卖王啊
19600	20800	王毅一上来就说
20800	23000	你美国啥黑人的历史啊
23000	26000	实际上就是大家为这个所谓的他
26000	27400	他最担心的
27400	29000	大家能看到就是美国
29200	32000	把他定位反人类罪
32000	33600	种族大屠杀
33600	34800	要给他解套嘛
34800	35800	他不就这意思吗
37600	39200	我本人啊
39200	42400	这个我的感觉没那么简单
42400	46700	我首先第一感觉勾兑好了勾兑好了
46700	48000	这两边记住
48000	49600	没有一个国家的外交
49600	52400	在所谓的媒体见面前
52400	54400	所有双方都提前勾兑的
54400	56300	千万别相信的媒体
56300	57600	更别相信对外说的话
57600	59200	那都是扯淡的事
59200	61200	怎么可能啊是吧
61200	62600	你上个小卖店买个东西
62600	63800	你结果才打个招呼呢
63800	66400	何况两国提前外交
66400	67400	这么大的事说
67400	69700	决定两国最高领导人
69700	72200	是所谓的政治命运
72200	74700	两国人民的扶持
74700	77500	而且是在这种复杂的情况下
77500	80500	两国的内部政治需要
80500	82900	都大于两国人民的利益需要
83900	85400	在这种情况下
85400	86600	所有谈的话题
86600	87400	第一考量
88800	91400	这些两国领导人内部的政治的需求
92600	94000	这是很悲哀的事情
94000	97400	就是一个国家为一个人或几个人买单
97400	100000	美国现在基本上就为一个党买单
100000	102000	或几个家族买单一样
102000	103300	中国就为那两三个家族
103300	104800	美国可能为了三分之一的人
104800	106400	三分之二的人或一半的人
107600	109900	但你能看到它这个真正的目的在哪
109900	112200	组织外交这次谈判的是谁
112200	113300	不是拜登总统
114300	116100	是副总统哈罗斯
119100	120700	千万记住这布林肯
121500	122900	所有的在这个外交上
122900	124900	主要是哈罗斯沟通最多
126200	128300	这是拜登总统要避嫌
128300	131600	同时这也是政治家需要有的手腕
133900	135300	奇哥的手什么好看啊
136900	138100	这没人夸我的手好看
138600	140000	我手不在这时候我手短嘛
140000	141000	我手够长嘛
142000	144000	所以说兄弟姐妹们
144400	147600	今天一看就是杨洁篪
148400	150800	这个王太监一出手
151400	152400	咱就知道了
152600	154000	王毅是个什么人
154000	156800	永远是唱戏的一个托儿
157400	160200	他在当那个当时在住日本大使的时候
160400	162400	刚回来和我一个山东老乡见
162400	164400	后来是个外交部的副部长
164800	166000	他给我形容王毅
166000	167600	那时候我对王毅印象特别好
167800	168800	他说王毅啊
169800	171400	谁谁谁就说了一个明星
171900	173400	咱老乡我说是
173400	174600	我都认识一家人家
174700	175600	他说你问他
176800	178000	王毅来见面
178600	181000	在某某俱乐部一见面
181000	183200	两口子一过来带著孩子过来
183400	185700	他说王毅那时候刚出日本大使啊
185700	186400	求他帮忙
186400	188200	孩子到日本上学去
189400	191700	王毅一过来一下车啊
191700	193000	跟咱的老乡一握手
194000	195800	哎呀你这个人啊
195800	198600	对孩子要求太过苛刻
198800	200600	要有老实想
200600	202000	这手伏在哪儿去了
202000	203400	手伏在闺女那去了
203400	205600	他爹的妈都过去跟人家不握手去了
205800	207200	手直接伸闺女那去了
207400	208800	闺女没握手
209000	210400	就把闺女手抓回来了
211800	214000	这个手指著著他爹他妈
214000	216600	这个手就伸过去闺女那去了
