start	end	text
0	30000	沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿�
30000	60000	沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,�
60000	66520	沿途沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿途的沙漠,沿
66520	67400	� instant
67400	75720	疏
75720	76320	崔
76320	80320	chap
80320	84440	洗
84440	85200	侮
85200	88640	默
88640	92300	鄭州河南新鄉的同胞們祈福
92940	95300	萬佛萬神 水神龍神 自由女神
95700	99260	同時我們要感謝自由女神
99940	103700	萬佛萬神替我們鏟掉了蛇腰炎
104380	106700	和鹿大腦袋路片的王定剛
106980	108340	拔除了我們的隱患
109300	112380	感謝了 感謝了 感謝了 你看看
113460	115900	感謝了 感謝了 靈啊 靈啊 靈啊
116300	117140	第三個
117480	120800	我要感謝在自由女神萬佛萬神的保護下
121240	125240	洗地 今天 第一 今天是正式的上線
125720	129920	洗刀了 可以正式的買洗礦銀
130760	132800	H dollar by H礦銀
133400	135720	這是一場巨大的革命
136760	138920	很多人的命運將因此被改變
139640	142440	所以說我們要感謝萬佛萬神 感謝自由女神
142800	146920	這三條 為鄭州的同胞們平安祈福
147880	152960	早日的重建家園 得天助 得自由女神助
153760	154840	滅掉共產黨
155800	160280	同時感謝萬佛萬神 把我們鏟掉了蛇腰炎
160520	163360	鹿大腦袋路片子 繼續鏟腰
164240	166720	第三個讓我們爆料革命的真戰友滅共的
166800	167800	咱們的兄弟姐妹們
168200	170480	獲得了我們中國人有史以來
170480	172600	在海外的擁有的金融平臺
173880	175400	洗美元直接可以買
175900	179300	洗幣 這是一場什麽樣的革命
179980	181180	不懂的不需要懂
181620	183500	懂的人你們明白的兄弟姐妹們
183940	184700	啥都不懂了
185460	187500	哎呀 你看他買啥子 你看他買啥子
188300	191140	哎呀我的媽呀 啊 太漂亮了
191660	192460	Let's go
194460	195660	這自由女神太漂亮了
196580	197700	這自由女神真是太漂亮了
197700	199860	我得有冰棍讓我吃一個 我的天
206140	208500	哎呀哎呀哎呀哎呀哎呀哎呀哎呀哎呀
212100	213220	這已經回冰棍了
224660	226620	哇 轉啊
228140	229700	在自由女神的前面
230420	232220	啊 吃到冰棍
235540	236820	何耀元 王定剛
238260	241060	他在一輩子也沒有機會來拜自由女神了
241860	242620	走著看吧
244260	247340	我們的戰友們我們將無數次的在這裏相聚
250820	251380	懂了吧
253100	254380	哈哈 好了
