start	end	text
0	2000	郭文贵先生说,
2000	4000	我们未来会开大,
4000	6000	我们未来会开大,
6000	8000	我们未来会开大,
8000	10000	我们未来会开大,
10000	12000	我们未来会开大,
12000	14000	我们未来会开大,
14000	16000	我们未来会开大,
16000	18000	我们未来会开大,
18000	20000	我们未来会开大,
20000	22000	我们未来会开大,
22000	24000	我们未来会开大,
24000	26000	我们未来会开大,
26000	28000	我们未来会开大,
28000	30000	说到这,我给大家说一下,
30000	32000	这个POLAR,
32000	34000	POLAR事件让我思考了很多呀,
34000	36000	GTV现在,
36000	38000	从任何角度,
38000	40000	它都是奇迹,
40000	42000	从技术角度,
42000	44000	它是不可思议的。
44000	46000	你说这个世界70多亿人口,
46000	48000	啥人没有啊?什么人没有?
48000	50000	它咋就没有一个这样的GTV呢?
50000	52000	因为它不容易。
58000	80000	……
80000	82000	真的是太难了,
82000	84000	都想做的比人家好,
84000	86000	比YouTube好,
86000	88000	人家多少年呢?
88000	90000	人家多少钱呢?
90000	92000	这不是开玩笑的,兄弟姐妹们。
92000	94000	那么现在像盖特,
94000	96000	我们在发展当中,
96000	98000	我们盖特的团队实在是太牛了。
98000	100000	真的,我真的太喜欢他们了。
100000	102000	这是我非常的荣幸
102000	104000	和愉悦的和我们的盖特
104000	106000	和GTV的工程师团队合作。
106000	108000	真的是太多了,
108000	110000	我们华人在国外的天才太多了。
110000	112000	当我跟他们打交道的时候,
112000	114000	我一直就在想一个问题,
114000	116000	如果这些人真的在一个自己的国家,
116000	118000	安全的,
118000	120000	创造财富,
120000	122000	这个国家会是什么样子?
122000	124000	这个国家会是什么样子?
124000	126000	我们现在招了很多美国人,
126000	128000	我们当初我们要找了很多美国人,
128000	130000	我们当初我们要找了很多美国人,
130000	132000	说实在还没有发现,
132000	134000	一个美国人比中国人聪明勤劳的,
134000	136000	在这个GTV上,
136000	138000	在这个盖特上,
138000	140000	在GNews上。
140000	142000	我今天下午的时候,
142000	144000	有一个朋友跟我打电话,
144000	146000	他说Miles,我真的不可思议,
146000	148000	你这个GNews、GTV的数据和发展。
148000	150000	你这个GNews、GTV的数据和发展。
150000	152000	咱们搞这个Hunter拜登的时候,
152000	154000	咱们搞这个Hunter拜登的时候,
154000	156000	就一个媒体网站,
156000	158000	就一个媒体网站,
158000	160000	发了咱GTV的电机,
160000	162000	每天200多万人上线,
162000	164000	每天200多万人上线,
164000	166000	上亿次的点击。
166000	168000	上亿次的点击。
168000	170000	现在你想想咱GNews和GTV,
170000	172000	有人说什么查这个25000名的,
172000	174000	都是错的。
174000	176000	就是它有些包含了中国,
176000	178000	有些不包含中国。
178000	180000	现在我们在世界媒体里,
180000	182000	绝对是前100名的。
182000	184000	关键我们是个平台,
184000	186000	我们的数据呢,
186000	188000	绝对是前100名的。
188000	190000	这是不可思议的。
190000	192000	但是我们从Power的世界上看到,
192000	194000	我们要建立一个
194000	196000	绝对安全的平台,
196000	198000	特别是我们要灭共。
198000	200000	我们这些天我们就把数据
200000	202000	存放,
202000	204000	包括在所有情况下,
204000	206000	都发生的情况下,
206000	208000	GTV和盖特、GNews
208000	210000	都能安全的运转。
210000	212000	所以说在这个
212000	214000	Power事件,
214000	216000	美国大选事件,
