start	end	text
0	6000	小王子的英文太好了
6000	8000	这就是新中国联盟
31000	35000	为什么CCP太害怕,就是Gator
35000	42000	他们银行银行一天一星期都不能消失
42000	47000	但为什么美国没有人说什么
47000	50000	因为Gator是美国公司
50000	53000	还有一些人问我
53000	57000	为什么银行银行银行银行银行银行银行银行银行银行银行银行银行银行银行银行银行
58000	61000	美国没有防卫
61000	64000	我们是美国人,我们是中央
64000	67000	我们是国家安全
67000	70000	我们是防卫
70000	73000	没有人做这些
73000	76000	这就是国家安全
76000	79000	他们说这就是美国最安全的选举
79000	82000	就算是根据资料
82000	85000	麦克林德尔会给你示范
85000	88000	这是我们的专业
88000	91000	在2015年
91000	95000	我在北京大军大学
95000	98000	我是第二位
98000	100000	我的家庭是财务人
100000	103000	CCP是江泽民家庭的王恩哥
103000	106000	大学是前任
106000	109000	30年的课程
109000	112000	在斯坦福是高级教授
112000	115000	还有他的妻子
115000	118000	在斯坦福是美国的高级教授
118000	121000	30年
121000	124000	他们是物理核科学家
124000	127000	他们是物理核科学家
127000	130000	他们是物理核科学家
130000	133000	他们是物理核科学家
133000	136000	他们是物理核科学家
136000	139000	妻子和他
140000	143000	他们是美国的高级教授
143000	146000	他们是美国的高级教授
146000	149000	他们是美国的高级教授
149000	152000	他们是美国的高级教授
152000	155000	他们是美国的高级教授
155000	158000	他们是美国的高级教授
158000	161000	他们是美国的高级教授
161000	164000	他们是美国的高级教授
164000	167000	他们是美国的高级教授
167000	170000	7月2号
170000	173000	2012年我捐给北京大学
173000	176000	10亿人民币现金
197000	200000	中国在中国资源码
200000	203000	中国在中国资源码
203000	206000	还有这个多米尼
206000	209000	还有这个多米尼
215000	218000	还有这个多米尼
218000	221000	中国快乐
221000	224000	中国快乐
224000	228500	还有这个多米尼 软件的创始者
241500	246000	文贵先生说 今天早上很多美国人跟文贵先生发信息
246000	249000	说共产党为什么这么恐惧盖特这个平台
249000	255000	然后说这个共产党为什么美国没有任何能力去阻止共产党这个骇客
255000	257000	然后文贵先生提到说现在我们在的这个地方
257000	261000	美国纽约曼哈顿的中心 国土安全部FBI都在这里
261000	263000	这应该是美国最安全的地方
263000	267000	但是共产党却是能够成功的把我们这个平台给骇客掉
267000	269000	然后班农先生说到说
269000	273000	然后文贵先生还提到说该就是一个美国的一个公司
273000	276000	然后受美国的法律的保护 受美国国家的保护
276000	279000	但是共产党还是这么肆无忌惮的骇客我们的平台
279000	282000	然后班农先生说说这个国土安全部是同一个
282000	287000	说2020年大选是全世界最安全的大选的这个国土安全部
287000	289000	非常有讽刺意义的一个事情
289000	293000	那么文贵先生说到说2015年这个方正集团
293000	301000	这个王丰哥和他的妻子在斯坦福大学都是30年的这个经历
301000	305000	专门学这个物理还有核科学的
305000	308000	那么在这个2012年的7月2号
308000	314000	文贵先生是有史以来第一个也是唯一一个10亿人民币现金捐赠给北京大学的人
314000	319000	但是在2015年的这个这个北京的这些人就跟文贵先生翻脸
319000	322000	要把文贵先生所有的资产都都这个查封
322000	330000	然后最近我们看到了这个整个方正集团3000亿的整个这个资产的方正集团完全的这个倒塌
330000	334000	然后方正集团是控制了中国这些输入软件原代码的
334000	339000	包括他创造了美国多米尼的这个这个投票的这个系统
364000	369000	OK Sir, I want you, you know, talk, you know, we have a lot of people
369000	372000	I think near 670,000 now people
372000	376000	So any Chinese need now
376000	382000	It's 1776
382000	385000	You know, it's the, it's the Henry Lee
385000	387000	It's the maker announce
387000	388000	Xuan Yan
388000	391000	See, this is the Independence Day
391000	392000	Decoration
392000	395000	Then as America is totally change
395000	397000	Then is the Ludo Island
397000	398000	Right in the Ludo Island
398000	401000	They have the, you know, it have the law
401000	403000	This is the American independence
403000	404000	You look at us
404000	405000	Amazing
405000	406000	You know, make American
406000	408000	This is the, you know, great country
408000	409000	Leading the world
409000	411000	It's the 200 years
411000	413000	Of the World War Two
413000	416000	Because American take down the Hitler Japan
416000	418000	You know, the, you know, this army
418000	420000	Create a group of dictator
420000	422000	Risks the world
422000	423000	Of the World War Two
423000	425000	Globally the people human
425000	427000	The human rights
427000	430000	Misery
430000	433000	It's lower than 10,000 years
433000	435000	整个人类的死亡率和灾难
435000	436000	来自于灾难
436000	439000	自然和战争的死亡率
439000	441000	从过去的平均是50%
441000	442000	甚至高于50
442000	443000	直接到了50%
443000	444000	是人类从来没有的
444000	445000	人类的文明
445000	448000	人类的所有的科技发展
448000	449000	这一百年
449000	451000	是人类过去万年的总和
451000	452000	可以说是
452000	453000	交通科技
453000	454000	医药
454000	455000	地震
455000	456000	自然灾害
456000	458000	由于发明了飞机汽车
458000	459000	交通海洋
459000	460000	空中雷达
460000	461000	等等
461000	462000	而且人类向了太空发展
462000	464000	所以美国这个国家呢
464000	466000	它把地球变成了一个村
466000	468000	让大家来共享地
468000	469000	当然不是完美的
469000	470000	而共产党把自己
470000	473000	这个国变成了一个家
473000	474000	变成北朝鲜
474000	475000	都成了几家馆子
475000	476000	而美国
476000	478000	虽然是世界最大的强国
478000	480000	也有很贪婪的一面
480000	481000	但它毕竟让人类
481000	483000	在享受这种科技
483000	484000	和现在的文明
484000	485000	和宗教
485000	486000	和信仰的自由
486000	487000	还有民主
487000	489000	这是重大的不同的意义
489000	491000	为什么共产党
491000	492000	它就看不明白
492000	493000	为什么美国
493000	495000	却支持共产党这样
495000	497000	你要给班农先生欢迎
506000	508000	他在1976年
508000	510000	当美国的创始父亲
510000	512000	宣誓了独立
512000	513000	它改变了美国
513000	514000	它改变了历史
514000	515000	它改变了美国的历史
515000	517000	美国在200年代
517000	518000	能够领导世界
518000	521000	超过200年
521000	523000	美国能够打败纳西人
523000	525000	在世界第二次世界大战
525000	528000	超过100年
528000	530000	科技的进步
530000	531000	和成就
531000	532000	无论是文化
532000	536000	文化、民主、政治、经济
536000	537000	在过去100年来
537000	539000	我们做出的所有进步
539000	544000	是超过10,000年
544000	546000	我们能够达成的
546000	548000	我们能够降低
548000	550000	人类的死亡率
550000	554000	从50%到15%
554000	556000	在过去100年来
556000	558000	死亡率降低了
558000	560000	人类在过去100年来
560000	561000	人类在过去100年来
561000	562000	死亡率降低了
562000	563000	人类在过去10,000年来
563000	566000	所以美国能够
566000	568000	把世界转成一个小村
568000	570000	能够让世界的自由
570000	571000	和民主和自由
571000	572000	都传遍世界
572000	574000	但CCP会把整个国家
574000	576000	变成全世界
576000	577000	变成全世界
577000	582000	他们一人一人
582000	584000	那是会破坏了
584000	586000	中国文化
586000	587000	那是会破坏了
587000	589000	世界文化
589000	590000	中国文化
590000	591000	不是他们
591000	592000	他们怎么讲
592000	594000	他们说
594000	600000	所以他不能够理解
600000	602000	CCP不懂解
602000	603000	这个非常简单的事情
603000	605000	是如果你可以让人们
605000	607000	如果你可以让人们自由
607000	609000	如果你能让他们做自己的事
609000	611000	那人民就会改变自己的
611000	612000	技术发展
612000	614000	然后他也说
614000	616000	美国将会在未来
616000	617000	明白这种事
617000	618000	如果我们在中国
618000	622000	我们给中国人民自由,大家就会变得更好
641000	645000	谢伟廷说得很好,他说得很像我们的技术师
645000	659000	昨天我们不直播了,但是由于我知道共产党要黑客我们,我说班农先生我们得直播
659000	665000	这个事我马上直播,所以就没准备,希望大家能够原谅,抱歉
675000	679000	有很多原因,美国在这里有著很大的目光
679000	683000	我们回顾这份文章,写在1776年
683000	689000	我认为最有力量的部分是,你的权利是由上帝来的
689000	692000	你的权利不是由上帝来的
692000	696000	你的权利不是由美国总统来的,而是由政府来的
696000	701000	没有政府,没有人类的机器,是由上帝来的
702000	704000	你的权利是由上帝来的
704000	705000	你的权利是由上帝来的
705000	706000	你的权利是由上帝来的
706000	707000	你的权利是由上帝来的
707000	708000	你的权利是由上帝来的
708000	709000	你的权利是由上帝来的
709000	710000	你的权利是由上帝来的
710000	711000	你的权利是由上帝来的
711000	712000	你的权利是由上帝来的
712000	713000	你的权利是由上帝来的
713000	714000	你的权利是由上帝来的
714000	715000	你的权利是由上帝来的
715000	716000	你的权利是由上帝来的
716000	717000	你的权利是由上帝来的
717000	718000	你的权利是由上帝来的
718000	719000	你的权利是由上帝来的
719000	720000	你的权利是由上帝来的
720000	721000	你的权利是由上帝来的
722000	723000	对吗
723000	725000	这就是美国对全人类说的
725000	727000	一代的权力
727000	729000	中国人看起来
729000	731000	生活、自由、幸福的追求
731000	732000	生活
732000	733000	中国共产党
733000	735000	杀死了
735000	736000	杀死了
736000	737000	杀死了
737000	738000	100亿中国人
738000	739000	100亿中国人
