start	end	text
0	30000	哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎
30000	60000	哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎哎 uh uh uma1.81.8你您见到吗这就再说了咱这是不贬任了你这是不贬任了你们这是么你看这个屏幕项目要 plugins
60000	64400	你看今天我从我那个住那个地方的iPad那看
64400	67000	就看我自己就跟鬼一样
69400	71900	就现在刚刚就现在跟看声音小沙发一样
71900	72400	你知道吗
73700	76200	小沙发了他这个电视是黄的
76200	77600	但是出去很好
77600	78400	特别好
78400	80100	就跟本人一样
80100	80900	飞飞这块
80900	83100	你看飞飞的表情是很有质感的
83100	84700	大哥那块是灯光打亮
84700	87500	那个那个那个脸跟镜子似的
87500	89000	小李这今天是挺好的
89000	91600	脸都是粉红粉红的
91600	92700	整个业主会呢
92700	93600	语郎是吧
93600	94100	整个脸
98900	100600	你看这主题效果也不错
100600	102300	你看这来了
102300	103000	这来了
103000	104600	你看你看看到没有
104600	106100	我们今天热日了
106100	106700	这行了
106700	109100	我加那个直播系统直播系统
109100	110600	你看今天在我从
112600	114000	你说这最近不正常
114000	117900	一个是从起还有一个就是那个感觉
118000	120200	你看我现在咱俩看咱俩自己
120200	122000	他有协调能看见
122000	124300	这今天早上是什么呢
124300	127100	我看前面这个比我现实晚了
127100	128800	大概几秒
128800	130100	旁边又连了个电脑
130100	132000	又连了差十秒
132000	134300	盖这个正面差二三十秒
