start	end	text
0	9000	7月16号 真净的战友们好 你们健身了吗 穿过ZVP服装 现在危机正向了吗
9000	15000	呜 哈哈哈 兄弟姐妹们 惹到不惹到啊 今天7月16号啊
15000	19000	大家现在看到了吗 美国军机又向着台湾了 是吧
19000	22000	不再向着台湾 知道昨天发生什么事儿吗
22000	26000	听说在台海啊 美国军机又向着台湾了 是吧
26000	30000	知道昨天发生什么事儿吗 听说在台海啊
30000	37000	美军的潜水艇啊 和中共的潜水艇 差点PK啊 差点PK啊
37000	42000	恨才事儿很大吧 谭德塞 还有美国CDC
42000	49000	欧洲 叫做传染病 这个防疫组织 昨天紧急开会
49000	54000	研究中共病毒 到底哪个事儿 啥啥事儿啊 啥啥事儿啊
54000	58000	你知 咱们那个十一谣言 所谓在网站上
58000	62000	发表的三篇文章 咱们得拿下来 能让你上
62000	66000	能让你上是因为我 是因为我们爆料革命
66000	69000	现在给你拿下来 让你看一看
69000	76000	没有你 爆料革命以毒灭共 只能是飞速前进
76000	81000	只能是飞速 让你看一看 能让你上的让你下
81000	85000	爆料革命新中国联邦战友的力量 不是你
85000	91000	我用实力证明给你看 真正的是背后的千千万万的战友
91000	97000	和勇敢站出来 真正的参与实验室制造病毒的那些科学家
97000	104000	和政府官员 这是谭德塞 美国 欧洲 世界 日本 北欧
104000	107000	甚至俄罗斯 都必须面对现实
108000	113000	铁证啊 你说幼儿园有啥铁证啊 就靠你杀老鼠那个手
113000	118000	罪恶累累的手嘛 河野瓶颈就说 嘩嘩嘩嘩嘩
118000	123000	那个大猪大狼来 是不是 王金刚那个弹嘛
128000	135000	所以说 怎么样 我会再次告诉你 一定把你送给现场
135000	140000	你为什么来到这里 是不是 是我们给你做申请的政庇律师
140000	144000	我们现在政府申请 必须给你撤回来 必须给你撤回来
144000	149000	你不是说是我把你先生弄到美国来 马亨 他吓死你了嘛
149000	154000	马亨自己给政府交代了 他认不认识我们 他怎么来到美国 很快
155000	162000	新闻朋友要看到的是严肃的国际形势 看到最近的共产党的制裁
162000	168000	接下来一系列的制裁 我以前说过 永远不会停
168000	173000	拜登政府的灭共 只能越来越快 不会越来越慢
173000	177000	拜登政府的对灭共的行动 只能越来越激起
177000	179000	不能停留在口袋上
179000	183000	过去这四年 最重要的事情把共产党
183000	188000	由庞皮奥国务卿定义为新疆种族大屠杀和反内罪
189000	196000	庞皮奥国务卿可以说当之今世界灭共的最大的力量
196000	200000	最坚硬的灭共力量 最大的杀手之一
202000	205000	他手里边 他曾经他是西院军校第一人
205000	211000	同时他又是在CIA最优秀的军情局长
211000	215000	又到了国务卿 他在全世界的所有的情报系统
215000	220000	包括个人人类关系 被世界誉为美国近几十年出来
