start	end	text
1000	2320	尊敬的戰友們好啊
2680	5560	這個5月22號啊 5月22號戰友們好
5920	8440	我相信大家昨天都看了福克斯的
8840	13040	對閆麗夢科學家我們的天使啊
13040	16040	這個採訪啊 再次的震撼了世界
16960	20160	美國和世界上新聞媒體當中
20560	22440	男的就是這個Tiger
23520	25720	女的就是這個Opera
25720	29120	可以說世界新聞媒體主持人最牛的啊
29680	31360	那麼新聞這個
31720	33840	點評裡面最牛的就他了啊
34160	35520	這個Tiger是最厲害的
36000	37320	那麼昨天的訪問當中
37320	39720	其中他這個對科學家的
39720	41520	充滿了更高的敬意之外
41720	42960	其中就說到了啊
43240	45160	會給美國總統勳章啊
45640	48600	如果科學家他拿這個勳章
49200	50440	他在乎這個勳章
50440	52000	他就不會再是我們科學家
52760	54240	他也不會是我們的天使
55440	57240	就像昨天晚上播出以後
57480	58560	好多美國朋友
58560	60400	包括昨天我在海上啊
60760	62400	去見面的那位朋友啊
63040	67240	都是幫助科學家在全世界推廣
68280	71160	科學家關於那三個報告的
71160	72800	真正的背後的招摺地的人
73680	76120	也是這個福克斯老闆都要害怕的人
77120	78320	他說你怎麼看這個問題
79120	80720	我說科學家和天使
81640	84000	最重要的就是一個讓世界知道真相
84000	84960	減少滅亡
85640	87160	他是有上天的使命的啊
87480	88960	如果他在乎任何榮譽
89960	91880	任何虛榮他就會被擊垮了
92640	93320	不可能的
94640	97040	所以說科學家應該得到的榮譽
97040	98480	絕對不是個總統勳章
99880	103480	等到這個冠狀病毒真相大白之日
104080	105960	也不僅什麼諾貝爾獎
105960	107520	這都是不配他的
107520	109480	會有更大的獎勵等待著他
110280	111920	那時候全世界人民
111920	114160	真正的看到了一個天使
114160	115560	來到了人間
115560	116280	勇敢的
117480	118000	具有
118800	120400	不可思議的這種毅力
121840	122680	還有他這種
124280	126480	把天下蒼生的生命
126480	128480	擺在這生命的之上
130520	133680	這才是真正的我們的科學家天使
133680	135600	而不是這些虛偽的
135600	136960	虛榮的這種浮華
138400	139800	大家走著看吧
139800	141760	那麼從這個昨天到現在
141760	143600	大家看到國內的街
143600	144640	深圳的樓鎮
145640	147160	現在又出現了橋鎮
148280	149560	還出現了糧鎮
150320	153080	還出現了銀行的金融鎮
153080	153920	叫航鎮
155240	158360	然後比特幣虛擬幣的叫幣鎮
159440	160320	到處鎮
160320	161240	反正是到處鎮
162720	164440	但是大家更要看到一點
165880	167600	不僅是天上下冰雹
168920	172080	武漢打驚天之雷
172080	172720	滾地雷
173560	175240	也不管看是北京什麼樣
176120	178960	中國共產黨的內部的政治鬥爭
178960	180560	已經到了水火不容
181600	183120	什麼劉鶴啊
183120	184680	曾慶紅啊
184680	186080	王岐山啊
186080	187240	是吧
187240	188160	這都沒用
189760	191720	大家要看到的是軍方
193120	197000	中共的軍方從來沒像今天一樣
197000	198640	一個人說了算
198640	200080	就是徐其亮
200080	202240	徐其亮的下面就是海軍
202240	204400	海軍統治全中國的軍隊
205800	206800	海軍幹啥了
207920	209080	空軍幹啥了
209080	209600	空軍呢
209600	210880	空軍說了算
210880	211640	海軍幹啥了
211640	212560	空軍又幹啥了
214320	215960	大家都看明白了吧
215960	217480	這就是今天的中共
218520	222120	軍隊已經開始了殘酷的鬥爭之中
223880	225680	軍隊的鬥爭涉及到軍費
226600	228600	涉及到貪污軍費
228600	230600	涉及到大額的軍費訂單
231600	235280	當然要涉及到槍把子指揮誰的問題
235280	237280	中國軍隊從來沒想過去打別人
237280	238280	覺得啊
238280	240280	就軍隊主要是打自己人為優先
240280	240720	是吧
240720	242040	先殺中國人
242040	243240	必殺中國人
243240	244560	中國人不打中國人
244560	245840	中國人只殺中國人
245840	246480	是吧
246480	248280	解放軍就幹這個的
248280	249280	怎麼殺中國人
250640	252120	還有一個
252120	253000	大家看到了
253000	254040	最近一帶
254040	256600	歐中結義被幹掉了
257600	260600	日中之間的所有的
260600	263600	所有的本國貨幣互換
264600	266600	日中協議
266600	267600	滅了
268600	270600	印度和中國搞的什麼
270600	272600	這個和平走廊
272600	274600	拉倒了
274600	276600	什麼中巴關係
276600	278600	也不鐵了
278600	280600	巴鐵巴鐵也不鐵了
280600	282600	俄羅斯現在他利用俄羅斯
282600	284600	俄羅斯跟他打太極
284600	286600	借招還招
286600	288600	見招還招
288600	290600	見招拆招
290600	292600	給錢來
292600	294600	在中東
294600	296600	在中東最鐵的關係
296600	298600	這幾個國家現在已經全部炸裂了
298600	300600	全部炸裂了
300600	302600	為什麼
302600	304600	有人挑撥離間
304600	306600	黨內看不了
306600	308600	習近平、習大臣這幾年
308600	310600	最大的外交功勞就是中東
310600	312600	前所未有的好
312600	314600	現在
314600	316600	很多人不想讓他搞好
316600	318600	就把這關係搞砸了
318600	320600	砸的很厲害
320600	322600	過一段時間所謂最鐵的哥們
322600	324600	都變成敵人了
324600	326600	走著看
326600	328600	記著我今天說的話
328600	330600	中東幾個最鐵的哥們
330600	332600	現在要變成敵人了
332600	334600	對他不是好事吧
334600	336600	不但如此
336600	338600	兄弟姐妹們
338600	340600	現在我們看到什麼
340600	342600	這個樓上先來了一個新的一家
344600	346600	我就不說多了
346600	348600	據我所了解
350600	352600	核心的那幾個人物的家人
352600	354600	都往美國、歐洲跑
354600	356600	美歐去不了
356600	358600	就去日本
360600	362600	斜家帶口的跑
362600	364600	為什麼
364600	366600	他們說不是這鎮那鎮
366600	368600	整個中國要大地震
368600	370600	大地震
370600	372600	官場大地震
372600	374600	共產黨玩球蛋了
374600	376600	昨天我在海上
376600	378600	見的那位朋友
378600	380600	第一句話就說什麼
380600	382600	共產黨
382600	384600	真的時日不多了
384600	386600	我糾正他
386600	388600	共產黨玩球蛋了
388600	390600	不是我上自由女神
390600	392600	他拜兩下他就完蛋了
392600	394600	在我的左邊
394600	396600	右邊麥哈頓的華爾街
396600	398600	右邊的紐澤西的所謂的新制商業中心
400600	402600	過去的製造核武器的
402600	404600	麥哈頓計劃
404600	406600	小島
406600	408600	你看看這個周圍的人
408600	410600	你去問問在四年前
410600	412600	有多少人恨共產黨
412600	414600	有多少人瞭解共產黨
414600	416600	現在有多少人要消滅共產黨
418600	420600	這叫人心啊
420600	422600	昨天晚上
422600	424600	香港逃出來的
424600	426600	到這個台灣
