start	end	text
0	3000	先五星级饭店几千块钱营业额
3000	4200	然后能活下来
4200	5300	我创造了一个点子
5300	6600	一卡通
6600	8000	然后封闭全国
9000	12600	到现在遇打仗上还有几个亿的现金是一卡通
12600	13200	找不著主
14900	15600	是吧
15600	18200	然后又建盘古龙头
18200	20300	奥林匹克云东村
20300	22500	中国人二零八最牛的一个地方
22500	24200	到现在只有一个私人建筑
24200	24700	就是盘古
25700	27800	中国最长的建筑就是盘古
27800	33500	中国唯一以中国的哲学和神学和神话故事
33500	36000	和中国人的图腾为建筑
36000	37700	整个图腾只有一个
37700	38900	就是盘古
38900	42800	李祖元设计了台北的中国的储啊
42800	44100	还有什么元璧
44100	45100	那都算不上
45100	46000	只有龙
46000	47400	龙才是中国人的图腾
49000	50900	你能说那元璧是中国图腾吗
50900	52900	你能说中国是中国图腾吗
52900	54300	只有一个
54300	56500	然后金泉金泉的这个凤凰
57500	57900	是吧
57900	58700	那不可能
58700	61200	而且我实际上时间很短
61200	62700	你们一说30年了
62700	66800	我从91年到2001年
66800	68000	这件事就结束了
69200	74000	是郭文贵2000年压下这个奥林匹克运动会
74000	75300	拿下这块地
75300	76000	金泉广场
76000	77000	我这是已经的
77000	78300	我肯定赢了
78300	79500	涨两千倍啊
79500	81500	这就是涨两千倍以后
81500	82700	再变成建筑酒店
82700	84100	那是另外一个境界了
84100	86400	就我创造的这个东西
86600	88000	从看守所出来
88000	89200	就89年
89200	90000	你到91年
90000	91800	你说起来在人世间是很小的
91800	93200	很短的时间
93200	94000	不就是几天
94000	95000	一天来天吗
96100	96400	是吧
96400	98800	我从抓进去到公安局
98800	99400	到看守所
99400	100400	实际上
100400	106000	你看我是1989年的5月26号进去的
106000	106600	然后呢
106600	111600	是20那个1991年的5月3号出来的
111600	112600	你算这时间吗
112600	113200	是吧
113200	114000	没多长时间
114000	115600	然后你夸91年92年
115600	116600	你就开始了
116600	117100	盘古
117100	118500	大老板家的盘古
118500	119400	那个时候裕达
119400	120700	裕达花园裕达别墅
120700	121900	然后就到盘古去了
121900	123100	夸金泉的时候
123100	124400	方正海海通
124400	125800	还有N个企业
125800	127600	现在还没说出来的
127600	128100	是吧
128100	130000	和N个企业起来了
130000	131400	这不是开玩笑的
132200	133900	关键这个团队管理和文化
133900	134600	你看那个
134600	136100	那个赵团团裕达
136100	137200	前面整个
137200	139300	当时叫CS设计的时候
140200	142200	找了全国最牛的
142200	143400	从法国回忆的
143400	145700	就是企业形象设计
145700	146900	我放两本书
146900	147600	我说一个是
147600	151400	台湾东帝氏帝国的CI设计这本书
151400	152800	这哥们愣了
152800	154200	台湾人那时候学美国
154200	156300	叫东帝氏帝国
156300	158800	台湾高雄的85层大楼
158800	159900	这个人做六卿
159900	161800	在台湾做的王永庆老大
161800	163100	他老二
163100	165200	然后福建都他做的
165200	166100	然后这个人
166100	168300	后来就是在跟国难混
168300	170600	最后我说他在恩吉花园也有房子
170600	172200	包了个东北的二奶
172200	173100	结果离婚了
173100	174800	要找我帮他把房子放上大车
174800	176000	房子要回来
176000	177300	就这哥们
177300	178000	很有名的
178000	179800	在美国纽泽西住下来
179800	181400	也有好几个太太
181400	183000	我是一本他的书
183000	184200	第二个我拿给他
184200	184700	法国
186300	189300	法国核工业堆的标准设计
189300	191100	设计标准叫CIS
191100	193400	VIMIDI
193400	195600	这哥们就
195600	196600	留著长发
196600	197800	很有范儿那种
197800	198800	穿著这个什么
198800	199800	花格的衣装
199800	201100	装著艺术家的样子
201100	201900	写的有毛笔顿
202900	205200	这个人是什么来路啊
205200	206800	中国人没有人懂这词啊
208500	209400	当时他
209400	212500	我不知道他大舅子就是这个省委书记的
212500	214600	马中正省长马中臣
214600	215700	马中臣
215700	216600	那是他的秘书
217700	218600	结果他回去一说
218600	219400	哎
219400	221000	叫这个人来见见
221000	223000	那时候我还没外租呢
223000	225000	你看这我说的是91年的时候
225000	227000	我那时候就是你们看到头发很长
227000	228100	我很瘦啊
228100	229300	六十多公斤的时候
229300	231300	穿著那个那个
