start	end	text
0	7000	尊敬的战友们好 今天是三月七号
7000	8840	你们健身了吗?
8840	13000	川普CCP病工降到危机真相了吗?
15000	17600	哎呀我的妈呀 这家伙昨天晚上
17600	20280	由于昨天啊 兄弟姐妹好啊
20280	24080	由于昨天啊 这个有一个约会呢
24080	27160	多了延长了几个小时
27160	28880	这下坏了
29160	32200	我好几个会全都是往后推
32200	34880	往后推呢 结果昨天晚上我就惨了
34880	36960	我说昨天晚上真累了
36960	39280	因为前天晚上就没怎么睡觉
39280	41120	昨天晚上就一直电话
41120	44720	结果这电话呀 跟这几个基金吵起来了啊
44720	48160	这几个基金啊 投过中国微信
48160	50080	滴滴打车
51080	56600	阿里巴巴 蚂蚁金服 平安集团
56600	59640	然后在外边是Uber打车
59640	64520	伊朗马斯克 马斯克 泰瑟拉
64520	66800	当然了这个有YouTube
66800	70440	也有这个1%是2%的Twitter
72160	76280	还有Zoom 抖音都有投资这个基金
76280	78320	有的赚了大钱 有的赔了钱
78320	81520	今年伊朗马斯克的不错 涨了两倍多
81520	84080	然后呢 这个Zoom的涨了
84080	85920	抖音的赔了
85920	88200	然后呢 等等等等
88200	91520	原来吧 就是投了咱们一点钱
91520	94080	投了几百万美元也就
94080	97840	然后呢 你经常就是那眼睛斜著看著我
97840	100320	那意思你还得回来求我 是吧
100320	103640	你还得让我大投 从来没求过他
103640	106080	但是香港这北京啊 太牛了
106080	109400	北京够意思 中南河老砸毛够意思
109400	111240	这个给咱们送大礼
111240	113880	这个香港 所谓选举法
113880	115440	也就是断掉一国两制
115440	117720	我们叫一国一制法
117720	120880	这个一出来以后 这帮人聪明了呗
120880	124280	这些基金找齐哥找疯了
124280	126640	他们大量的比特币悠悠者
128200	129920	然后说 哎Miles
129920	133480	我们好好谈谈 多投点G-Coin
133480	135520	多投点G-Dollar
136760	138640	多投点GTV发股
139760	141640	还要投G-News
141640	143080	然后G-Club啊
143120	145320	要给他们要弄大堆卡
145320	147400	说能不能弄五十万一百万呢
147400	149400	说我们多买点卡啊 是吧
149400	151360	多买 我说你买这干嘛
151360	152560	你就买G-Fund
152560	154000	不 我不要买卡
154000	156480	我们要集团团购
156480	158520	我们可以买十万张卡啊
158520	160600	买五万张卡啊
160600	161840	我说就是个卡吗
161840	163360	你干嘛使用啊 是吧
163360	165240	又不是投资 对不对
165240	166440	又不是股票
166440	168240	你买那么多干嘛
168240	170560	这边别拿这个
170560	172520	要团购
172520	174680	所以共产党这个王八蛋你要记住
174680	177200	你但凡懂了共产党
177200	178400	那就是空中取闲
178400	180720	你要多少有多少
180720	182920	如果你不了解共产党
182920	184320	就说他给你点小饭
184320	185080	给你点小菜
185080	186400	让你当他白手套
186400	188080	最后一分钟把你掐死
188080	189000	肉也是他的
189000	190160	身体也是他的
190160	191120	所有东西都是他的
191120	192160	那就是王健的下场
193600	194600	对吧
194600	196000	这个大家都很清楚的
197360	198680	那么他们最近呀
198680	199360	这个基金呀
199360	200320	他们是定期的
200320	201920	他是全世界投资国家
201920	203920	都会做什么案访啊
203920	205320	调查呀
205320	206760	他们这个就是去年
206760	207800	我也给你们报过
207800	209000	前年也报过
209000	210080	他们到了香港
210080	212080	中国作为案访以后
212080	215520	他们有几个跟去年重大指标的变化
