start	end	text
960	2720	尊敬的战友们好啊
3440	6320	2月8号刚才我录了一段没发出去
6840	8000	我再录一段吧
10280	13120	你们见识了吗尊敬的战友们 我就不蹦了
13840	15120	哎呀这个
16000	18320	这个从昨天到现在啊
18800	20880	华盛顿的咱们的战友们
21600	22600	说现在
23400	25680	中南坑啊 习下了命令
26360	28800	必须要在中国春节这个契机
28920	30520	牢牢的把握著契机
31200	33760	让中美关系恢复正常化
34480	36760	让拜登要恭喜春节
37920	41320	看来三个硬盘发酵了啊 三个硬盘
42000	43120	所以说兄弟姐妹们
43920	47120	这个所谓的美中春节外交
47600	48400	即将开始
49000	50000	咱们拭目以待吧
50680	53280	另外一个这两天来看到这个比特币
54040	55000	涨下涨
55840	58400	大家要意识到这是文贵两三天说的
58840	62120	这是共产党的所有的虚拟货币
62520	63680	共产党货币
64240	67560	让全世界的货币去中心化和其他的
68080	71080	虚拟货币去中心化它绝对中心化
71480	75720	造成了共产党内部经济的绝对恐惧
76440	78200	千万别忘了共产党内部的
78200	80520	共产党内部的钱不都是黑钱也不都是脏钱
80920	82720	有些很多是劳动获得的
83200	85480	但是共产党就是在他这个面前
86200	88320	一切都是党的一切都听党的
88560	90000	你所有的钱都不合法
90520	92920	最大的受威胁的是共产党党员
93400	95320	所以这些财富的恐惧
95760	97920	一定想尽一切办法外移
99440	102240	这就是所说的这个外溢效应
102480	105000	叫突然的外力的效应
105320	107400	就是这个马桶在经济学说里边
107760	108880	一个水桶水
109760	111720	这里边突然一个大石头扔进来了
112160	114920	它把水不仅仅是跟你说跟你一样出来了
115120	116440	它是给你砸出来了
117120	120240	这个时候由于恐惧就是突然间的外移
120600	122960	把水外移以后这水去哪你无法控制
124800	126720	那么这就是非正常现象
127080	130200	这就是看到为什么我说的欧洲的股东
131720	132760	日本的股东
133160	136840	日本在一些好的地方的房地产
137160	139080	日本的经济会崩溃的
139520	140480	在奥运前后
140840	143240	日本的这个整个的QE太夸张了
143480	145400	而且日本的QE全到国外去了
146040	147960	日本的地产一定会崩盘的
147960	150240	就这大量的钱进去买
151280	153280	原来是买香港现在是买欧洲
153960	155720	向伦敦的市房子就买
157000	158440	伦敦的经济未来也好不了
159440	160000	为什么
160320	163200	就是中共所有的绝对中心化
164280	165680	共产党内部人知道
166840	169000	所以说他先赶快把钱给弄出去
169560	170880	这种外移效应
171040	173160	对共产党的经济是灾难的结果
173400	175160	它本来已经不堪一击了
175520	177600	靠赶门仗的经济完全虚假经济
178080	179520	这时候把所有的
180120	181200	绝大多数人
181520	184240	中国的财富百分之七八十在共产党人手里边了
184800	185680	这财富外移
186120	189640	而且这就是世界上虚拟货币数字货币
190040	191840	未来两种货币
192320	194920	绝对去中心化的商业虚拟货币
195800	200440	和绝对中心化的国家为备出的基础性货币
201080	202760	这两个的对立已经开始了
203240	205080	最终一定是去中心化货币赢
205120	206880	因为它安全隐私
207600	208720	而且谁也控制不了
209840	212760	共产党绝对又是打开了金融界的潘多拉盒子
213880	215240	那么大家能看到
215440	217880	这些股东和这房产市场的高昂
218520	219920	被共产党买走的时候
220240	221680	大家还有什么现象知道吗
222640	224120	这些人买完房子
224160	227480	买完股东就要把更多的家人送到海外来
229040	230120	这叫中国叫什么
230480	233320	它不仅是去中心化是去精英化
234320	235320	而且是拔根
236320	237120	去几代
238920	240040	那么现在看来
240360	242280	全世界在过去的几天里边
242680	245480	全人类都在想的是病毒的问题
246840	250440	都在找病毒的真正的来源
251840	253640	现在大家基本上都明白了
254040	255640	病毒就是共产党的武器
257560	260040	华盛顿今天2月8号以后
260760	263080	美国的真正的内部政治斗争
264320	266520	甚至引发内战是从今天开始
268640	269760	大家拭目以待吧
271880	273440	全球联合灭共
273600	277400	全球没有选择的一起灭共
277720	282000	和共产党内部要想保存自己的财富
282640	283920	而且说你的合法财富
284400	287240	和子孙的未来你已经没有任何选择
288840	292160	共产党要把你们这所有人都给中心化的结果
292880	294080	那不是老百姓害怕
294920	296000	是你们害怕
296440	298080	是你们的子子孙孙
298400	301000	都要脱离不了魔鬼的共产党的机器
301000	301640	你愿意吗?
303120	305840	所以说现在这个病毒经济
305880	306880	疫苗经济
307240	309320	现在是素质化人民币
309680	312960	和蓝金黄直接威胁全世界大统领
314800	315840	你就觉得它能赢吗?
316360	317160	我绝对不相信
318640	319560	还更重要的
320800	322040	病毒的源头
322480	323840	一定会很快找来
323880	325360	大家全要共产党找解药
325720	326600	你给不给解药?
327280	328920	你不给解药的结果是什么?
328920	330280	给了解药的结果是什么?
331480	332800	共产党都没了
332800	335160	你的绝对中心化的货币还会存在
335920	337240	共产党都没了
337240	339200	你共产党员的财产还能安全吗?
341560	342640	毫不夸张的说
342640	345840	只有新中国联邦才能代表中国人民
345840	348360	包括一些善良
348360	351120	还有希望拯救的共产党员的利益
351520	352840	只有新中国联邦
352840	353720	谁也不行
357360	358800	是吧兄弟姐妹们
358800	359440	信不信?
360560	364040	现在美国各派之间的较量
364040	365360	你觉得会停止吗?
366480	368720	你觉得各派之间的较量
369720	372600	所有能离开中共这个话题吗?
372600	374960	各派之间的较量
374960	377280	能不谈病毒吗?
377280	380680	谈到病毒能不找病毒的真相吗?
380720	384000	谈到病毒能不找我们的严博士科学家吗?
384000	385840	能不看路德访谈119吗?
387440	389200	谁能跨过爆料革命?
389200	390160	新中国联邦
391240	393240	共产党你能把香港事件
393240	394600	缅甸事件
394600	397080	病毒真相能掩盖得了吗?
397080	399520	只要知道你掩盖不了
399520	401680	你不能让75亿人闭嘴
401680	403680	你共产党就一定被灭
405560	406880	现在是绝对的
406880	410080	国内所谓的用数字人民币
410080	412600	数字货币也统治世界的绝对中心化
412600	414680	事实上是去共化
416840	421680	事实上是将所有的中国的精英逼到怪我
421680	422760	去精英化
424040	428200	所有的精英和捡出来的钱都到新中国联邦化
429240	430240	你不信走著看
431640	432960	傻的不服了
432960	433720	我真饿了
433720	435520	从那中午吃饭到现在
435520	437560	你看到我吃了兄弟姐妹们
437560	439480	你看到我练了吗?
439520	440920	你看到我吃的时候
440920	443240	你看过我不吃的时候吗?
443240	444520	昨天中午到现在
444520	447640	七哥除了吃了一个两瓶果
447640	448720	啥也没吃
449800	451440	而且刚才练了两小时
453880	455840	太多信息我回不完
455840	457120	还有视频会议
458320	459680	春节啊
459680	463360	这个我一直以为2月14号是春节呢
463360	466120	14号是G club的会
466120	468720	事实上是2月12号
468720	474040	就是大陆的三十的晚上的大概八点钟吧
474040	475120	不要太早
475120	476280	八点钟
476280	477800	我们再开始直播
477800	479400	叫文贵看春晚
479400	481000	那么也就是这里的
482440	484680	三十的早上
484680	486720	三十这里是十几号
486720	487720	十二号早上是吧
487720	489000	我搞不清楚时间
489000	490000	早上八点钟
490000	491440	就给西部的时间
491440	493120	战友们早一点
493120	494960	这稍微多睡一小时
494960	495600	国内呢
495600	497200	咱也不要那么早好不好
497200	498480	八点钟到
498520	500040	甚至九点钟好不好
500040	501240	最后你看我通知吧
501240	502600	我再问一下时间
502600	502960	好吧
502960	503960	兄弟姐妹们
503960	504920	有什么建议
504920	506400	请给文贵留言
506400	508040	在盖特下面留言
508040	509200	懂不懂
509200	510720	按得吃饭去溜
514720	515800	好日子
517480	518200	好日子
518200	519080	兄弟姐妹们
