start	end	text
0	3720	尊敬的戰友們好 4月27號
3720	6960	七哥正在去開庭的路上
6960	10560	哎呀 這陽光明媚 綠樹陰陰的
10560	13880	太漂亮了 太漂亮了
13880	16160	你說人家這大樹林
16160	21320	你說人家這花多的 簡直是無窮無盡的花
21320	23920	這在中國這花不都得被砍了嗎
23920	28360	你看這大森林 旁邊全是豪宅
28760	32480	然後你看這早上這個太陽
32480	38280	這個樹和綠樹 春天的到來的感覺實在太牛了
38280	41520	哎呀 這個地方是真有錢吶
41520	45680	這是隨便一個房子啊 隨便一個房子都是幾千萬美元
45680	48720	你說咋弄的 普遍是這樣
48720	54640	你說咱中國人不懂 老覺得自己很幸福
54640	59240	哎呀 中國人不知道 你跟人家比的簡直是個天地之差
59240	60560	天地之差
60560	67080	這就是一個有法治 有民主 有自由 得天助的地方
67080	68960	真沒法形容 真沒法形容
68960	74440	你看這 你看這花 一排又一排 一排又一排
74440	77880	哎呀 這個香港的
77880	80920	香港的戰友們
80920	85360	給我發了好多信息 很感動 很感動
85360	89760	哎呀 香港香港 最愛香港了
89760	92680	還有臺灣的戰友發了很多信息
92680	97320	所有人都在說 七哥 你拯救了我們一家一家
97320	99440	這一家那一家
99440	103600	說實在話 兄弟姐妹們 雖然七哥很開心
103600	107160	但是我最不想聽到就是我救了多少人
107160	112240	因為救人的同時的另一面 就是很多人被害
112240	114480	咋弄啊 你說 反過來說了
114480	120120	現在北京 上海 長春 是吧 多糟糕啊
120120	126080	人間的地獄啊 兄弟姐妹們 人間的煉獄啊
126080	129520	然後呢 昨天是 到現在是真的轟動啊
129520	134000	這個共產黨經了二十年的多維
134040	139320	因為他 可以說是這次犯了天大的錯誤
139320	143320	狂妄 無知 愚蠢的 想幹掉七哥
143320	145680	叫七哥輸官司的這種
145680	149240	把西方的法律 至於狗屁不是的角度上
149240	151280	犯下了天大的錯誤
151280	155000	他竟然和吳征 伯納吳
155000	158280	還有這個馬蕊強姦案的付款律師
158280	160000	律師費的他付的
160000	164600	還有這個PASS P-A-X 就是太平聯盟善委建
164600	166160	是他的合夥人
166160	168560	還有搞什麼一堆的詐騙在美國
168560	171800	什麼數字事業 一堆詐騙在美國啊
171800	176520	這小子 一萬條命也不夠償還美國人的錢呢
176520	181280	這孫子 竟然和多維的余平海
181280	188200	串通 叫串謀 製造虛假證據
188240	191000	製造串上堂證據
191000	198200	這是叫刑事詐騙罪和藐視刑事法庭罪
198200	200680	他完了 他完了
200680	202760	最後是 最後中南坑害怕了
202760	206960	把這個整個萬威網直接削下來了 余平海
206960	209960	所以你看從昨天到今天你看到海外的媒體
209960	214320	幾乎海外媒體都是跟共產黨都是小罵大幫嘛
214320	217640	關於余平海為啥關掉這個多維
217680	223240	他搞多維啊 貸款價值下就是幾百個億
223240	226160	幾百個億的一個頻道
226160	232320	一年二十幾個T的信息 他就關掉了 就關掉了
232320	237480	就沒有一個媒體敢說實話 就是因為GTV告他
237480	242200	也沒有人敢說這個王八蛋這樣的做串謀證據
242200	247200	欺騙美國法庭是什麼罪 什麼行為
247200	255040	他也沒人說會改GTV的投資者帶來多少巨大的傷害
255040	258640	甚至要他們的命 這都是他們串謀一起搞的
258640	264200	甚至沒有人講這是美國FBI高官和美國法院
264200	268800	以及美國律師界和司法界面對的中共
268800	272360	對美國的藍金黃滲透的一個重大的一場
272360	276360	一個重要意義的標誌作用的一個案子
276360	278680	而且這是情報部門和法律部門合作
278680	282760	對付一個在美國的法律系統一個案子
282760	286280	而且有美國最大的基金 戰委建
286280	289840	哇塞 這事大了 有錢的華爾街
289840	294560	美國的司法部門 最大的律師事務所
294560	300680	然後呢 還有FBI 你看看 背後呢
300680	304360	就沒有一個華人所謂的媒體敢講真話的
304360	308120	一 他無知 二 他知道他也不敢說
308120	310080	但對我們是大贏啊
310080	313960	說今天七哥節上庭 心情又多好啊
313960	317680	應找陽光安曲開庭啊
317680	321600	現在國內 這是一片子 一塌糊塗的
