start	end	text
1000	3840	哎呀 最近精彩的战友们好啊
4360	6080	这是1月7号了啊
7000	9360	1月6号一晃就过来了 战友们
10200	15120	1月6号啊 我们在中国呀 特别是70年出生
15520	17800	或者更早60年出生的很多战友们
18360	21720	还有我们 我们的老人都经历过过去
22040	23640	怕毛泽东死啊
23960	27160	毛泽东死以后 全中国多少人哭啊
27680	30520	后来又怕 是吧 邓小平死
30840	33360	邓小平死了 好像改革开放又没了
35120	40680	然后大家一看到嘛 又怕这个江泽民不行以后中国乱
41400	44560	然后胡锦涛完了以后 这个王岐山上台
45120	49080	然后又怕习近平2.0 文化大革命
49720	55200	然后呢又怕这个 现在又怕什么 这个川普输
55880	59680	我们的人生都是怕 包括这几年前怕香港沦陷
60680	65520	怕台湾打仗 这又怕川普总统输掉选举
66320	70440	中国人真挺可怜的 要么像猪狗一样的活著
71800	77320	要么在恐惧中 在惧怕中咬著舌头扣著 咬著指甲
78600	81040	让自己趴著趴著的活著
81800	84800	昨天晚上到现在 我这电话真是
85320	89560	来自世界各地 怎么样 文贵 这回你错了吧
89560	94160	你一向都是对的 这回你错了吧 怎么样
94880	99160	川普输了吧 还有人趁火打劫
99560	102080	咋样 文贵 让我们买点G club吧
102600	104880	然后打折买点GTV股票吧
105360	109720	是不是 买点G coin吧 G dollar吧 哇塞
110520	117000	文贵见太多了 我们今天很多战友们看到那种焦虑感
118080	122520	兄弟姐妹们 我们任何人现在面临的病毒的危险
123200	127080	都大于你现在所谓的川普输掉
127080	132520	拜登上台 和共产党亲密勾兑 这个带来的风险
132520	137640	可能亿万倍 我们过去在中国生存
138640	142400	在任何地方所遇到的风险 一个城管
142400	146000	一个派出所的一个科员 给我们带来的威胁
146000	148760	都大于这次所谓对每个战友带来的威胁
150600	156560	我们过去在墙内 吃的真的化学食品吃多了
156560	160520	到了人家西方世界来 天天是吃牛健康的牛肉
160880	163760	现在突然间咬一口戴维京的饭
164200	168240	你感觉到好像那死人一样 太矫紧了
169720	175160	兄弟姐妹们 我们是在啥地方毛屎坑里出来的 是吧
175960	180600	买身屎味还没有掉去呢 到了人家这个洋人的餐桌上
181200	185080	吃了几天洋餐 打了几天饼袋 穿几件西装
185360	190920	突然发现人家饭先收起 不鲜亮 咱没资格说这话
191760	196600	还有吗 战友们 1月20号到了吗 还早著呢
197600	201000	很多人问齐哥的观点 我不想回 我只要再次说
201200	205960	1月20号咱们再说 1月2号再说
206280	209720	另外我再上说一遍 爆料革命 灭共事业
210600	213560	从来没指望过美国 也没指望过任何人
215080	218360	以美灭共 以共灭共 它是我们的手段
219320	221320	是我们的战略和战术
222600	228680	但绝对不是我们百分之百的依靠 更不是我们全部的力量
230840	239040	灭共 没你不行 灭共靠我们自己 中国人
239640	242520	中国人不要在一起靠任何人了
243360	249480	当年 俄罗斯共产党最火的时候
250280	254960	我们当时的五四运动 让苏联的共产党
256200	258360	在那个最脆弱的时代
258600	263560	我们中国人有机会能向西方世界拥有民主和法治的时候
264800	269800	结果让共产党的病毒趁虚而入 就是我们依靠外援
270760	275720	中国人永远想依靠 八国联军之前也依靠
276520	279400	我们过去中国历史无数次依靠
280600	285240	就是依靠依靠中国历史上几乎没有独立的民族的权力
285800	287400	几乎这个国家没完整过
287960	290120	不要看它什么大欺负的胡扯呢
290920	294680	在某种意义上 全部都是被统治者 被奴役者
295320	298600	甚至我们现在很多人还幻想著
299320	301720	最好是让别人帮我们完成这个
301720	304760	我们现在心中所追求的喜马拉雅目标
304760	307240	新中国 直线新中国联盟
307240	309160	这都是幻想做梦
309480	312280	温贵从第一天到现在都要告诉大家
312280	315320	灭共没你不行 灭共靠我们自己
315800	318760	以法灭共 以美灭共 以共灭共
318760	320600	永远是我们的战略战术
320840	323720	今天你看到有人要访问台湾的时候
323720	325400	这啥时候说的 温贵说的
326440	330360	让美国让世界安平和和平的力量
330360	331880	不是你看到的这些
333720	336600	朝泽地的力量它也不是一个两个
338520	339480	可以告诉大家
339480	342760	中国人从来没有人接近过世界上最伟大的
342760	345160	中国人从来没有人接近过世界上最伟大的
345160	346360	中国人从来没有人接近过世界上最伟大的
346360	348440	中国人从来没有人接近过世界上最伟大的
348440	350440	或者说 最最强势的
350440	353240	延续了最多年的朝泽地力量
353240	355480	就是我们新中国联盟的合作者
357400	359480	况且还没到1月20号
359480	361080	我早就说
361080	363000	这我老街头娘说
363000	365480	永远不要破裤子掀身腿
365480	369800	同样的是 早乐必早衰 早卑鄙早哀
369800	373400	过早的高兴 你必定要衰败
373400	376440	你过早的卑鄙早衰败
377400	380760	你过早的卑鄙 你必将走向绝对的失败
381800	383800	这是永远不变的真理
385560	387320	所以说 兄弟姐妹们
387320	390200	我们现在不要去早卑
390200	391400	早卑鄙早哀
394360	395480	还有爆料革命
396120	397480	新中国联盟
397480	399720	如果连这都经受不起
399720	401000	你甭说灭共了
401000	402520	你灭苍蝇都灭不了
403800	405160	灭了共你又能干啥呢
406600	408040	你天天要找个树靠著
408040	409160	找个墙靠著
409160	410680	墙倒了 树倒了咋办呢
412520	414760	这是让我更加看到
414760	416680	谁是战友
416680	418760	谁是朋友
418760	421480	谁是兄弟姐妹
421480	423320	谁是靠著
