start	end	text
0	7320	4月6号 尊敬的战友们好 你们健身了吗?
7320	12100	你们传播CCP病毒香港危机真相了吗?
12100	16400	还得嘚瑟几下啊 兄弟姐妹们大家好
16400	23600	4月6号 昨天大家知道直播之后影响非常非常大
24600	29640	跟我联系的非常明显
29640	34440	就昨天这个直播完以后跟我联系的绝大多数
34440	41240	都是世界政治经济战略家 都是世界级的人
41240	44120	就来了来了来了 是吧
44120	48040	然后咱们战友们就反应就不太了解
48040	53080	这个欧洲啊 WTO组织啊 IMF啊 世界银行啊
53360	56840	这是世界上的合法的世界机构
56840	61240	基本上现在大家还都以为这三个机构 是吧
61240	66400	欧洲的 美国的 是吧 控制著不同的情况下
66400	70160	事实上都被老共啊 不同程度的渗透
70160	71840	他想都给弄不下来
71840	73880	另外一个就我说那个卡恩呢
73880	78200	卡恩这个小子上来以后他百分之百说让他控制
78200	81200	那从他离开以后他在哪儿了
81200	84280	就是在中法基金会当主席
84280	88120	马云和共产党一年给他一千二百万美元
88120	90960	你去想想 你们在美国弄成犯罪以后
90960	92960	回到法国要选总统
92960	95120	他要选上总统法国就是中共说了算了
95120	96640	想干啥干啥
96640	99080	那就是法国成了中国的中共的小三了
99080	100440	百分之百的嘛
100440	103480	你看他现在还是 大家还记得这个人吗
103480	105320	跟那个那个那个什么兵啊
105320	108400	那个华兵 法国的华兵的特务
108400	111000	中法基金会主席
111040	114800	所以整个当时这个IMF这个机构里边
114800	116640	也有咱战友
116640	120840	他清晰的记得当年卡恩这个家伙搞亚币啊
120840	123520	基础银行啊 亚投行啊
123520	125240	都他折腾出来的
125240	127160	后来这就为啥美国人当时警告他
127160	129520	你再敢说亚币整死你孙子
129520	131160	最后就闭嘴都不敢说了
131160	132440	这里边很多故事
132440	134160	哪天我要讲的说
134160	135040	要是聊起来了
135040	136240	那大家会很惊讶
136240	139160	因为很多人很多事都是我亲身经历的
140160	141320	这个就是看出来
141320	143680	咱战友们对世界形势的把握和认识
143680	145720	你看昨天路德访谈
145720	147520	他博士军谈
147520	148560	他整不明白这事
148560	150760	他没亲身经历 是吧
150760	152360	没有亲身经历
152360	153480	他就整不明白
153480	155760	他只能是从表面上看
155760	158640	这背后的故事他都看不到的
158640	160520	这就是一个局限性
160520	161880	这种事情你不亲身经历
161880	162800	你是说不清楚
162800	164200	倒不明白的
164200	166360	这整个的中共谁去跟他联络
166360	167000	怎么回事
167000	168120	怎么在法国
168440	170360	当年在欧洲怎么弄的
170360	172960	这里边有很多很多的事情和人
172960	174400	你要没有这亲身经历
174400	178000	你没有一个国家级的权力的参与
178000	181000	你很难窥私到这种核心的秘密
181000	183720	就连美国这个国家所谓的情报部门
183720	184760	因为他每政府
184760	187040	每四年每八年换一次
187040	188400	他一换完人就走了
188400	189760	很多人也没有连续下来
189760	191480	这是美国很可怕的地方
191480	193480	好是好的一个民主的政府
193480	194760	坏的坏的
194760	196240	四年左四年右
196240	197800	八年左八年右
197880	198640	你没办法
198640	200280	政府也换
200280	201640	国家策略也换
201640	204600	这是美国的很不好的地方
204600	205760	很难打交道
205760	207480	很难延续政策性
207480	209080	很难让这个国家
209080	211280	就是说能完整的记忆下来
211280	214840	曾经历史上给他带来的危机和伤害
214840	215760	就像这样的事情
215760	218240	很多美国人就是一弄就过去了
218240	219880	但是共产党可不过去
219880	221160	弄了70年了
221160	224280	所以说这是完全不同的概念
224280	227760	这就是昨天这个华盛顿的很多人跟我说
228360	229720	都是最高级的人
229720	232120	问的问题跟孩子一样
232120	233040	跟孩子一样
233040	235200	我说你总会看吧
235200	236760	这回抽掉你黄金
238120	239680	抽走你黄金
239680	242000	这都在计划范围之内
242000	243600	他抽黄金
243600	245560	这边准备好卖你的
245560	246920	抛售你的国债
246920	249920	美国现在使劲推房地产市场
249920	250880	房地产你知道
250880	253760	美国上次的金融危机就是房地产市场
253760	254800	是不是
254800	256840	就是房地美
256840	258760	这些房地产完全是胡扯的
258760	260080	是诈骗
260080	262600	最后搞成了世界级的金融灾难
262600	265360	美国是那个时候美元大幅贬值
265360	266600	大家你拿著还是美元
266600	269240	但是经过那个2008年的金融危机
269240	271120	美元已经大幅贬值
271120	274600	甚至信用超级受损
274600	277520	那个是永远要他过不去了
277520	279800	这是美国非常可怕的一面
279800	282880	这就为什么现在美国人没闹明白
282880	284200	你还在推房产
284240	286120	两党之间完全拉选民
286120	287040	是吧
287040	291720	然后现在还要不允许房地产只输
291720	293440	就是你把房地产输回去
293440	294920	这是不可以的
294920	296720	不允许银行强迫老百姓房子
296720	297600	怎么样怎么样
297600	299560	这不就共产主义了吗
299560	300520	你共产主义
300520	303200	整个所有金融市场是不是
303200	305080	都是私人商业行为
305080	306880	那最终就完蛋了
306880	307960	就这么简单
307960	310880	所以说货币供应出了问题
310880	313200	整个黄金在被抽走
313200	315120	你国家的信用出了问题
315120	317840	然后他在金融市场出问题
317840	319160	你在拿钱补
319160	320440	你在印钞票吗
320440	321880	是不可能的
321880	323800	所以你能听到现在
323800	326240	就你实际上站在一个就是冰
326240	328360	即将化掉的冰块上
328360	332320	这就是世界政治和世界经济
332320	334520	战友们这时候千万别傻乎乎的
334520	335760	看这块冰很好
335760	336720	蹦上去吧
336720	339640	你别忘了整个冰河都在融化中
339640	341200	也就是世界的政治
341240	343480	经济一切都在融化中
343480	344400	都在重写
345400	346680	就俩原因
346680	351720	中国共产党这个流氓集团要重整世界
351720	353880	他在冰底下放了一大堆的火
353880	355640	你能在冰上待住吗
355640	358200	第二个就是冠状病毒
358200	359760	谁都改不了
359760	360920	谁都改不了
360920	361800	所以说
361800	362440	兄弟姐妹们
362440	365240	当你们站在这个角度看著问题的时候
365240	367640	站在一个世界的政治经济
367640	370720	把它当成一个冰河的时候
370760	372920	只有我们是诺亚方舟
372920	375320	没有任何负担
375320	377880	我们在这场人类只要不被毁灭
377880	379080	彻底毁灭前
379080	382720	我们是拯救世界的唯一一个集体
382720	384560	无论是思想上
384560	386160	信仰上
386160	387280	追求上
387280	389080	还是我们的能力上
389080	394920	还是我们所有的整个目前面临的大形势和共产党
394920	398520	和美国和政治经济有关系的各个方面面
398520	399080	只有我们
400080	402880	我们不要在乎人家怎么看我们
402880	404360	这是最无聊的事情
404360	405960	你做好事在乎人家看
405960	407400	你只要在乎别人看
407400	408320	他怎么评价你
408320	409520	你就是有目的的
409520	410640	我们只做我们的
410640	411480	不要在乎任何人
411480	413360	你爱说啥说啥
413360	414840	你爱看什么看什么看
414840	415920	我们又不要你钱
415920	416840	也不要你命
416840	418440	你不搭理我们不就完了吗
418440	419080	你不要理我们
419080	420360	把我们当骗子不就完了吗
420360	422360	你把我们当神经病都行
422360	423840	但最后
423840	427040	我们实现了我们的目标
427040	428680	拯救了我们的同胞
428920	430760	拯救了世界
