start	end	text
0	4320	我給大家說過 當時孟建柱那時候是公安部長
4320	7000	副書記的時候 鍾永康在的時候
7000	10560	安全部的人在新疆
10560	13160	我就別說是誰了 一打電話
13160	15360	說這人出來了 從對面
15360	18480	說本來要弄幾個 打死幾個人
18480	20400	結果發現來了一群
20400	23760	還帶著孩子摩托車啊 過來了
23760	28360	他說怎麼辦呢 這孩子怎麼辦 處理了
29360	33360	處理就是啥意思 全消滅
33360	36600	他說 處理的意思是什麼 再請領導再確認一下
36600	45000	就地全部消滅 全部打死 就地處理掩埋
45000	48600	一個不剩
48600	54680	哇塞 就這孟建柱啊 當時叫張春賢在那兒啊
55080	58520	所有人全部給吐出來 就地埋了 連孩子
60920	64440	這個事情發生之後 其中有一段錄音
64440	66280	還有一段視頻我都看了
66280	71000	包括在西藏 那個3.11幾事件 7.13事件
72280	76280	我看了這視頻 包括那個新疆暴亂 所謂的暴亂
76280	80320	是整個殺新疆人 新疆人殺這個漢人也非常慘
80320	83680	真的是把那個棍子 把人燒死以後
83760	88160	新疆人這也是夠狠的 很多壞人 新疆人要把新疆害了
88160	90920	從陰道插過去用嘴裡出來 然後人給燒了
90920	94520	這是新疆人幹的 漢人殺新疆人那是禿禿的
97400	100360	這是一個村子一個村子 啥是我最早說的
100360	104360	現在這個報導出來了 這是冰山一角
104360	110520	在新疆 現在說什麼水裡邊放什麼觀測器
110520	112720	新疆最可怕的是什麼
114160	117880	新疆人的生育率 你往回看這15年
118800	121640	新疆人的生育率是直線下垂
122640	125160	是新疆人的生育能力懷不了孕呢
125720	129880	還是新疆的男人沒有性能力了呢 絕對不是
131680	135120	共產黨採用了人類上最卑劣的各種手段
136000	137480	絕對不是把你殺掉
137480	141880	把你殺掉是因為你錯誤的生了出來 他把你殺掉
142520	144480	這是他失敗的一個結果
145280	148000	被殺掉的是最多的新疆人
148000	151000	被這些黃八蛋壓根就沒讓你生出來
151000	155200	他就不讓你生出來 美國人絕對不知道這個
155200	157240	我跟美國人說的話 美國人最牛的人
157240	159360	跟我在那談一天 在華盛頓
160280	162920	那貨還想中文呢 傻貨
164000	165880	還有一個貨曾經到我這18樓來過
165880	168280	我一說這話 跟我說話特別粗魯
168280	170560	Miles 你怎麼這麼說呢
171240	173680	我說你們這一幫 你們就是犯罪分子 你知道嗎
