start	end	text
0	11000	7月29号啊 兄弟姐妹 尊敬的战友们 大家好 大家好 大家好啊
11000	15000	兄弟姐妹们 今天是7月29号 真快
15000	19000	你看这个背面啊 我来看一下大家 大家看一下这个
19000	22000	你看看这个 我一直在说啊
22000	27000	他家这个就是那个环球的影城的 做音乐的啊
27000	31000	叫Dynamic Coffin 这叫音乐之王
31000	34000	你看他家为了做这个花园
34000	38000	他家的三层楼装修1.5亿美元
38000	42000	然后楼上这个花园花几百万 你看看啊
42000	46000	他就这个花 花了几百万美元
46000	49000	他弄了几年了呢 弄了四年了
49000	53000	我们中国人谁有心情 谁有耐心
53000	56000	经营自己的内心的某件事啊
56000	62000	能经营个四五年 像这个灭供一样
62000	66000	大家都不愿意付出三到四年五年的时间
66000	70000	这是为什么美国它有F35
70000	75000	为什么美国有国音 为什么美国有芯片
75000	78000	为什么美国是互联网世界上
78000	83000	超过68的影响人类的科技发明者全在美国
83000	87000	美国有IBM 美国有苹果
87000	92000	这是为什么大家现在看到郑州的灾情
92000	96000	我们看清楚中国人这个做公共设施
96000	100000	是能夺骗能夺坑 下去倒是假的
100000	104000	西戈聪卿最早在造郑州从抗议所出来干房子
104000	107000	一开始从没有消防机
107000	110000	一开始没有消防机啊
110000	112000	后来才必须放了消防机
112000	115000	甚至无知地问可不可以不放消防机
115000	119000	太占空间了 而且又快又好
119000	124000	后来我们知道那个填坑啊 要什么
124000	127000	这个要夯石啊
127000	130000	然后还可以最好的传统设施怎么做呀
130000	132000	五麻四灰呀 是吧 就这些
132000	135000	包括怎么使用这个沙土啊
135000	137000	怎么把沙土剃除啊
137000	139000	最后我们盖出最结实的房子
139000	141000	最后跟外国接触以后
141000	144000	人家外国盖房子跟它完全两回事
144000	147000	这才能盖出了豫达花园 豫达别墅
147000	152000	豫达国贸 金权广场 盘古广场 盘古普拉斯
152000	155000	以及我们参与了投资没有参与
155000	160000	没有继续管理的几百个上千楼都应该是最好的
160000	163000	好事情是需要时间 是需要精力
163000	166000	是需要你真心的付出
166000	169000	一个花园 我刚才在这儿打电话 我看出来
169000	171000	这个花园四五年
171000	175000	它跟我爆料分别开始是比咱还早呢
175000	178000	人家能把花园送到这里一根一根的
178000	180000	七个曲 到现在我也没这个心情
180000	183000	说搞这个花园搞个四五年 不可能
183000	187000	人家不享受这种文明谁享受啊
187000	190000	是不是 环球永城全世界第一
190000	193000	原来要买的时候不到二十亿美元
193000	197000	现在是上千亿美元的市值了
197000	201000	而且大家公开说它是个同性恋者 是吧
201000	205000	我们中国人心里 骨子里 血液里面这个事情
205000	207000	就灭共这件事
207000	211000	大家觉得三年 四年 五年太长了
211000	213000	他们从来没想过
213000	216000	这个事情它需要让你的心
