start	end	text
1000	4660	哎呀 我剛剛的回到家 剛剛的回來
5080	8520	真是啊 我剛才去了幾個地方
8520	15080	天吶 這個美國這個病毒的傷害動到筋骨了
16000	18560	但是我也能看出來 這些人吶
18560	22360	恨中國和共產黨 真有些人分不開
23480	26200	哎呀 人家就說 中國人把我們害了
26200	28000	我說不是中國人 中國共產黨
28400	30800	但是你能每個都這麼說去嗎?
32080	35880	共產黨真的把中國人置入了最危險的境界
36600	39680	最危險的境界 真的是很嚇人
40720	43280	這個無論是醫生還是護士
43680	48120	無論還是說科學家 還是所謂的生物學習學家
48640	50840	現在反正對中國人不可能好感
51880	54480	想想沒有新中國聯邦這個世界
54480	56440	對中國人將來有多麼的威脅
57040	60720	沒有新中國聯邦 中國人將來有多可怕
61000	64520	在世界的環境 還跟著共產黨瞎忽悠呢
65240	67920	你有孩子嗎?你想要未來嗎?
68360	70120	你以為地球就是你家的嗎?
70920	73200	全地球都恨你的時候 你怎麼活?
74360	76400	無知啊 可怕呀
77760	80520	剛才有戰友說 七哥 世界上你說
81280	84240	永遠不變的是 太陽永遠從這個
84760	87760	永遠會升起 有的時候陰天就升不起
88120	89800	那是因為你站的地方不對
90520	93440	你要待在有陽光的地方 太陽每天都升起
94000	97400	不是太陽沒升起來 是你沒站對地方
97880	101040	這就像現在一樣 你在中國共產黨那裡邊
101040	104320	你就站錯地方了 你就看不到太陽的升起
105800	106800	對吧 兄弟姐妹們?
108720	112560	好好的珍惜爆料革命新中國聯邦
112920	117200	給中國人打下的這一片 美好的天空 珍惜吧
117680	118560	目該宰了
