start	end	text
0	500	啊
4120	5720	能看妝啊
6820	8920	沒人沒人沒人沒人
14120	14620	啊
25200	25700	啊
30880	31380	啊
35240	35740	哎
36800	37600	爆彩蛋
37600	39160	平安第一個啊
39160	41000	爆彩蛋第二個啊
41000	43560	人生即變物第三個啊
43560	44520	第三個啊
44520	45920	火燒人民大會堂
45920	47360	能啊
47360	48560	第一個叫平安
48560	49840	第二個爆彩蛋
49840	52160	第三個人生即變物四個徐文成
52160	53880	第五個火燒人民大會堂
53880	56220	第六個是紐約客
56220	58560	第七個是Wendy77
58560	59780	哦這過了
59820	61700	文信俊可
63500	65620	大家好大家好大家好
65620	66900	4月16號
66900	68340	尊敬的戰友們好
68340	69700	尊敬的戰友們好啊
70340	70840	啊
71140	72260	問問
72660	74660	問問七哥念念我吧
74660	76660	啊壓垮駱駝的稻草
76980	78300	七哥想您嘞
78780	80660	金沙紅金沙紅
80660	81580	渴望自由
81580	82900	杯酒見龍
83380	84020	點油
84020	86340	啊文戰金沙紅
86340	87620	文鼎中士
87620	89460	啊人在路天在看啊
89620	90900	三頂之峰啊
91940	93300	哎呀哎呀哎呀哎呀
96580	98020	你還在暈啊
104660	105540	雪茄呢
113540	114620	還在雪茄的這
119460	120900	我看你咋雪茄
124500	126580	抽著雪茄喝咖啡
126580	128300	打一米雨是什麼
128780	129280	啊
130180	130680	叫
131100	132620	美容軟件
132620	133120	啊
133260	133760	啊
136220	136720	啊
142540	144860	成兵成兵成兵成兵啊
144860	147460	成兵啊成兵來了啊成兵啊
147460	149460	成兵啊這一下就2.1k了
149460	150980	哎呦我的媽呀哎呦我的媽呀
150980	152500	這這人也刷的太快了
153220	153720	哎呀
154420	154920	是吧
156260	157940	今天我這整查了啊
157940	161540	這人真事節目今次還延長了半小時
161540	164100	你看這這太不像話了太不像話了啊
164500	165620	抱歉抱歉抱歉
177700	181620	真人真事節目因此延長半個小時
181620	183860	抱歉啊兄弟姐妹們抱歉抱歉啊
184660	186180	非常的抱歉啊
188180	188680	好
189700	190500	兄弟姐妹們
190980	193060	4月16號啊今天這個
193060	195060	為啥又要亂聊直播了呢
195700	198820	就是這個實在是太多人找我啊
199220	201380	發信息我沒辦法一一回啊
201940	203380	我沒辦法一一回啊
203380	204580	我沒辦法一一回啊
204580	206020	我沒辦法一一回啊
206020	207620	我沒辦法一一回啊
207620	209140	我沒辦法啊兄弟姐妹們
209140	210740	我今天還有一堆事
210740	214020	家裡今天還有這個這個重要的來客啊
214020	216020	所以說我咋辦呢
216020	218500	這個就不能一一的回
218500	220500	那我就在這會兒給大家回覆一下
220500	222500	特別是長春的戰友啊
222500	226020	長春的戰友給我發了很多很多信息
226020	229620	長春的戰友這次我覺得做的非常非常的棒啊
229620	231620	我覺得比上海戰友棒
231620	233620	就這次能看得出來
233700	236340	就東北的長春的戰友啊
236340	238340	對七哥的話那更加是聽啊
238340	240340	不但聽還執行到位
240340	243380	比如說準備的外面的基地啊
243380	244340	是吧
244340	246740	準備的基地啊準備的糧食啊
250900	254580	我說今年的就是大家還能夠發信息包括敏感
255140	258020	今年的敏感我現在搞不清兩個原因啊
258020	261860	去年要這時候那就不一定就這嘩啦嘩啦地下
262820	264820	今年幾乎沒有
264820	266820	就今年的基本上
266820	270820	今年的基本上的這個就是敏感
270820	272820	好了
273460	275460	吃維他命D了我
275460	277140	還吃群號素了
277140	281300	到底是他倆管用還是某一個管用真的不知道
281300	283780	但肯定今年是基本沒有
283780	286820	像今天有這種感覺是第一次啊
286820	288820	沒有
288820	290820	長春戰友為啥我說牛呢
290820	293860	長春戰友管跟七哥聯繫的
293860	296660	管跟七哥聯繫的啊
296660	299780	就這個救助戰友幫助戰友
299780	301780	大概兩千多次
302980	306660	最重要的事情咱們戰友竟然能到啥程度啊
306660	309300	連基本的醫療的東西都準備了
309300	312260	而且戰友之間非常之高
312260	314740	這完全和大家想象的不一樣
314740	316740	就東北人在長春人
316740	318740	我認為長春是東北城市當中
318900	320900	我最喜歡的城市之一
320900	322900	長春這個地方
322900	324900	就長春人呢是絕大多數積累了
324900	326900	吉林省的絕大多數精英
326900	328900	而不是壹幫混子啊
328900	330900	買點房子跑城市混去
330900	332900	很多精英
332900	334900	我認為長春是非常棒的
334900	336900	這次在爆料革命當中就凸顯出來
336900	338900	長春的素質
338900	340900	不像絕大多數東北人啊
340900	342900	口號黨不愛說不練
342900	344900	這次咱們長春的戰友救了很多人
344900	346900	那麼咱們戰友現在
347060	349060	戰友現在在長春的
349060	351060	在外邊準備的基礎和醫療基礎
351060	353060	和戰友們普遍是政府部門的
353060	355060	這個幫了大忙
355060	357060	救了很多人
357060	359060	但是我要給長春很多戰友說
359060	361060	不要把戰友的幫助當成是必須的
361060	363060	是自然的
363060	365060	人家欠你的
365060	367060	就應該這麼做
367060	369060	這個絕對不對的
369060	371060	誰幫誰都不是必須的
371060	373060	希望大家維持好這個秩序
373060	375060	在未來相聚的時候
375220	377220	長春的這個
377220	379220	互相幫助的這一夜
379220	381220	會是輝煌的歷史
381220	383220	那麼另外一個好像就是
383220	385220	上海的戰友
385220	387220	上海的戰友在這幾天
387220	389220	七哥之心情很難冷靜
389220	391220	關於上海的這種懦弱自私
391220	393220	但是上海的戰友實在是
393220	395220	太牛了
395220	397220	上海的戰友最重要的是情報
397220	399220	上海人的聰明體現出來了
399220	401220	就上海人
401220	403220	咱們上海內部戰友
403220	405220	提供了政府的行動情報
405220	407220	還有一些所謂的
407220	409220	能買糧食變通的辦法
409220	411220	當然買菜
411220	413220	咱們很多戰友得到了
413220	415220	即時的糧食
415220	417220	還有蔬菜
417220	419220	包括醫藥的供給
419220	421220	這幾天太棒了
421220	423220	正在看七哥直播的上海的兄弟姐妹們
423220	425220	你們要繼續這樣幫助
425220	427220	特別是像昨天
427220	429220	像昨天上午
429220	431220	還有前一天的下午
431220	433220	戰友們幫助戰友的家人
433220	435220	治病的這種治非的辦法
435220	437220	我在這不能說一說就漏了
437220	439220	這是非常了不起的
439220	441220	七哥萬分感謝
441220	443220	新中國聯邦史上
443220	445220	這有你們輝煌的一頁
445220	447220	另外一個現在我要說廣州的戰友
447220	449220	廣州戰友做好心理準備
449220	451220	我覺得廣州
451220	453220	還會有
453220	455220	更大面積的
455220	457220	隔離
457220	459220	接下來隔離是在哪裏
459220	461220	看到了我公告的戰友發來的吉林
461220	463220	接下來最重要的幾個地方
463220	465220	三個城市
465220	467220	青島
467220	469220	我們獲得準確的情報
469220	471220	將對青島進行一個
471220	473220	絕對性的大隔離
473220	475220	第二是大連
475220	477220	記住
477220	479220	大連
479220	481220	大連青島是下一個重中之重
481220	483220	第三個就到哈爾濱去了
483220	485220	就到哈爾濱去了
485220	487220	大家要記住
487220	489220	哈爾濱城市
